lot,wafer,x,y,hbin,sbin,leakage,voltage,frequency
EDGE-LOT-01,W02,3,6,1,10,2.77,1.81,2067.51
EDGE-LOT-01,W02,3,7,2,22,4.04,1.75,2010.64
EDGE-LOT-01,W02,4,-7,1,10,5.38,1.65,2073.69
EDGE-LOT-01,W02,4,-6,1,10,2.79,1.81,2109.19
EDGE-LOT-01,W02,4,-5,1,10,2.48,1.82,2131.62
EDGE-LOT-01,W02,4,-4,1,10,2.16,1.8,2055.22
EDGE-LOT-01,W02,4,-3,1,10,2.24,1.76,2076.74
EDGE-LOT-01,W02,4,-2,1,10,2.36,1.76,2120.97
EDGE-LOT-01,W02,4,-1,1,11,2,1.75,2124.53
EDGE-LOT-01,W02,4,0,1,10,2.14,1.86,2102.03
EDGE-LOT-01,W02,4,1,1,10,1.96,1.8,2113.99
EDGE-LOT-01,W02,4,2,1,10,2.44,1.83,2127.84
EDGE-LOT-01,W02,4,3,1,10,2.81,1.74,2120.63
EDGE-LOT-01,W02,4,4,1,10,2.06,1.8,2049.3
EDGE-LOT-01,W02,4,5,1,10,2.31,1.8,2162.99
EDGE-LOT-01,W02,4,6,1,10,3.64,1.75,2063.4
EDGE-LOT-01,W02,4,7,1,10,5.3,1.65,2041.9
EDGE-LOT-01,W02,5,-6,1,10,4.41,1.76,1994.13
EDGE-LOT-01,W02,5,-5,1,10,2.79,1.73,2067.82
EDGE-LOT-01,W02,5,-4,1,11,2.12,1.83,2119.05
EDGE-LOT-01,W02,5,-3,1,10,2.13,1.79,2068.07
EDGE-LOT-01,W02,5,-2,1,10,2.89,1.86,2099.17
EDGE-LOT-01,W02,5,-1,1,10,2.04,1.83,2092.93
EDGE-LOT-01,W02,5,0,1,10,2.88,1.84,2156
EDGE-LOT-01,W02,5,1,1,10,2.17,1.78,2099.26
EDGE-LOT-01,W02,5,2,1,10,2.7,1.81,2064.41
EDGE-LOT-01,W02,5,3,1,11,2.66,1.8,2089.93
EDGE-LOT-01,W02,5,4,1,10,3.03,1.81,2106.36
EDGE-LOT-01,W02,5,5,1,10,2.54,1.78,2125.65
EDGE-LOT-01,W02,5,6,1,10,5.44,1.71,2034.49
EDGE-LOT-01,W02,6,-5,1,10,4.23,1.75,2068.1
EDGE-LOT-01,W02,6,-4,1,11,2.89,1.77,2106.23
EDGE-LOT-01,W02,6,-3,1,10,2.46,1.82,2148.16
EDGE-LOT-01,W02,6,-2,1,10,2.61,1.8,2129.35
EDGE-LOT-01,W02,6,-1,1,10,2.61,1.83,2124.22
EDGE-LOT-01,W02,6,0,1,10,2.6,1.77,2111.2
EDGE-LOT-01,W02,6,1,1,10,2.21,1.91,2128.8
EDGE-LOT-01,W02,6,2,1,10,2.4,1.8,2085.72
EDGE-LOT-01,W02,6,3,1,10,2.62,1.8,2087.57
EDGE-LOT-01,W02,6,4,1,10,2.77,1.79,2076.69
EDGE-LOT-01,W02,6,5,1,10,3.95,1.75,2053.97
EDGE-LOT-01,W02,7,-4,1,11,4.76,1.68,2027.15
EDGE-LOT-01,W02,7,-3,1,11,4.13,1.79,2036.12
EDGE-LOT-01,W02,7,-2,1,10,3.28,1.81,2058.98
EDGE-LOT-01,W02,7,-1,1,10,2.75,1.78,2111.6
EDGE-LOT-01,W02,7,0,1,10,2.41,1.87,2124.09
EDGE-LOT-01,W02,7,1,1,10,2.58,1.8,2110.24
EDGE-LOT-01,W02,7,2,1,10,3.6,1.82,2123.46
EDGE-LOT-01,W02,7,3,1,10,3.71,1.73,2006.68
EDGE-LOT-01,W02,7,4,1,10,4.77,1.65,2006.95
EDGE-LOT-01,W02,8,-2,1,10,5.23,1.61,1957.03
EDGE-LOT-01,W02,8,-1,2,22,4.1,1.67,1995.04
EDGE-LOT-01,W02,8,0,1,10,3.99,1.64,1948.54
EDGE-LOT-01,W02,8,1,1,10,5.63,1.61,1991.03
EDGE-LOT-01,W02,8,2,3,31,6.01,1.66,1950.09
EDGE-LOT-01,W03,-8,-2,1,10,5.88,1.65,1962.77
EDGE-LOT-01,W03,-8,-1,1,10,3.47,1.66,1992.24
EDGE-LOT-01,W03,-8,0,3,31,5.67,1.71,2054.45
EDGE-LOT-01,W03,-8,1,1,10,4.74,1.68,1992.88
EDGE-LOT-01,W03,-8,2,1,10,3.07,1.61,1918.14
EDGE-LOT-01,W03,-7,-4,1,10,3.94,1.68,1994.4
EDGE-LOT-01,W03,-7,-3,1,10,4.18,1.78,2033.99
EDGE-LOT-01,W03,-7,-2,1,10,3.58,1.79,2101.16
EDGE-LOT-01,W03,-7,-1,1,11,2.25,1.85,2091.13
EDGE-LOT-01,W03,-7,0,1,10,2.48,1.8,2124.19
EDGE-LOT-01,W03,-7,1,1,10,2.92,1.81,2077.67
EDGE-LOT-01,W03,-7,2,1,10,2.94,1.74,2082.31
EDGE-LOT-01,W03,-7,3,1,10,4.3,1.78,2017.63
EDGE-LOT-01,W03,-7,4,3,31,4.9,1.66,1995.49
EDGE-LOT-01,W03,-6,-5,3,31,4.22,1.65,2074.39
EDGE-LOT-01,W03,-6,-4,1,10,3.18,1.84,2102.18
EDGE-LOT-01,W03,-6,-3,1,10,3.14,1.83,2074.62
EDGE-LOT-01,W03,-6,-2,1,10,2.77,1.79,2086.62
EDGE-LOT-01,W03,-6,-1,1,10,2.46,1.79,2111.76
EDGE-LOT-01,W03,-6,0,1,10,2.16,1.8,2103.95
EDGE-LOT-01,W03,-6,1,1,10,2.5,1.82,2046.94
EDGE-LOT-01,W03,-6,2,1,10,2.62,1.8,2106.39
EDGE-LOT-01,W03,-6,3,1,10,1.87,1.81,2128.27
EDGE-LOT-01,W03,-6,4,1,10,3.01,1.73,2076.6
EDGE-LOT-01,W03,-6,5,2,22,3.77,1.68,1991.21
EDGE-LOT-01,W03,-5,-6,3,31,3.09,1.73,2049.98
EDGE-LOT-01,W03,-5,-5,1,10,2.82,1.74,2110.51
EDGE-LOT-01,W03,-5,-4,1,10,2.1,1.88,2094.08
EDGE-LOT-01,W03,-5,-3,1,10,2.37,1.78,2130.32
EDGE-LOT-01,W03,-5,-2,1,10,2.09,1.81,2099.21
EDGE-LOT-01,W03,-5,-1,1,10,2.92,1.84,2101.55
EDGE-LOT-01,W03,-5,0,1,10,2.33,1.85,2067.32
EDGE-LOT-01,W03,-5,1,1,10,2.65,1.78,2129.92
EDGE-LOT-01,W03,-5,2,1,10,2.87,1.81,2095.26
EDGE-LOT-01,W03,-5,3,1,10,2.49,1.74,2063.25
EDGE-LOT-01,W03,-5,4,1,10,2.62,1.78,2141.08
EDGE-LOT-01,W03,-5,5,1,10,2.85,1.78,2096.91
EDGE-LOT-01,W03,-5,6,1,10,4.95,1.67,2014.14
EDGE-LOT-01,W03,-4,-7,2,22,3.72,1.75,1972.23
EDGE-LOT-01,W03,-4,-6,1,10,2.88,1.76,2086.54
EDGE-LOT-01,W03,-4,-5,1,10,1.42,1.83,2078.44
EDGE-LOT-01,W03,-4,-4,1,10,2.63,1.8,2109.09
EDGE-LOT-01,W03,-4,-3,1,10,2.79,1.86,2135.89
EDGE-LOT-01,W03,-4,-2,1,10,1.96,1.77,2079.12
EDGE-LOT-01,W03,-4,-1,1,10,2.41,1.78,2133.88
EDGE-LOT-01,W03,-4,0,1,10,1.89,1.83,2080
EDGE-LOT-01,W03,-4,1,1,10,2.12,1.88,2096.41
EDGE-LOT-01,W03,-4,2,1,10,2.58,1.81,2083.76
EDGE-LOT-01,W03,-4,3,1,11,2.06,1.8,2120.85
EDGE-LOT-01,W03,-4,4,1,10,2.75,1.79,2116.85
EDGE-LOT-01,W03,-4,5,1,10,2.78,1.82,2094.8
EDGE-LOT-01,W03,-4,6,1,10,3.26,1.74,2104.41
EDGE-LOT-01,W03,-4,7,1,10,5.2,1.72,2034.9
EDGE-LOT-01,W03,-3,-7,1,10,3.48,1.76,2113.62
EDGE-LOT-01,W03,-3,-6,1,10,2.03,1.87,2084.06
EDGE-LOT-01,W03,-3,-5,1,10,3.14,1.83,2145.48
EDGE-LOT-01,W03,-3,-4,1,10,2.69,1.75,2070.08
EDGE-LOT-01,W03,-3,-3,1,10,2.93,1.82,2108.29
EDGE-LOT-01,W03,-3,-2,1,10,2.62,1.76,2086.66
EDGE-LOT-01,W03,-3,-1,1,10,2.68,1.79,2055.46
EDGE-LOT-01,W03,-3,0,1,10,2.41,1.79,2112.63
EDGE-LOT-01,W03,-3,1,1,10,2.81,1.69,2115.35
EDGE-LOT-01,W03,-3,2,1,10,2.53,1.86,2097.93
EDGE-LOT-01,W03,-3,3,1,10,2.21,1.76,2066.07
EDGE-LOT-01,W03,-3,4,1,10,1.79,1.85,2082.02
EDGE-LOT-01,W03,-3,5,1,10,2.45,1.79,2100.83
EDGE-LOT-01,W03,-3,6,1,11,3.44,1.86,2105.72
EDGE-LOT-01,W03,-3,7,1,10,4.45,1.71,2025.43
EDGE-LOT-01,W03,-2,-8,1,10,5.39,1.6,1986.47
EDGE-LOT-01,W03,-2,-7,1,10,2.82,1.83,2040.92
EDGE-LOT-01,W03,-2,-6,1,10,3.04,1.81,2113.35
EDGE-LOT-01,W03,-2,-5,1,10,2.39,1.83,2099.97
EDGE-LOT-01,W03,-2,-4,1,10,2.98,1.78,2048.22
EDGE-LOT-01,W03,-2,-3,1,10,2.05,1.88,2125.52
EDGE-LOT-01,W03,-2,-2,1,10,2.55,1.79,2060.15
EDGE-LOT-01,W03,-2,-1,1,10,3.45,1.71,2072.5
EDGE-LOT-01,W03,-2,0,1,10,2.64,1.73,2114.99
EDGE-LOT-01,W03,-2,1,1,10,2.66,1.82,2081.12
EDGE-LOT-01,W03,-2,2,1,10,3.71,1.76,2074.54
EDGE-LOT-01,W03,-2,3,1,10,2.85,1.89,2108.6
EDGE-LOT-01,W03,-2,4,1,10,2.54,1.74,2093.1
EDGE-LOT-01,W03,-2,5,1,10,2.27,1.73,2113.9
EDGE-LOT-01,W03,-2,6,1,10,2.9,1.83,2107.48
EDGE-LOT-01,W03,-2,7,1,10,3.44,1.8,2048.13
EDGE-LOT-01,W03,-2,8,2,22,3.22,1.71,1969.3
EDGE-LOT-01,W03,-1,-8,3,31,6.54,1.67,1993.98
EDGE-LOT-01,W03,-1,-7,1,10,2.81,1.78,2130.05
EDGE-LOT-01,W03,-1,-6,1,10,2.03,1.79,2119.76
EDGE-LOT-01,W03,-1,-5,1,10,2.01,1.82,2066.03
EDGE-LOT-01,W03,-1,-4,1,10,1.82,1.76,2079.18
EDGE-LOT-01,W03,-1,-3,1,10,3.11,1.79,2084.55
EDGE-LOT-01,W03,-1,-2,1,10,2.66,1.85,2088.2
EDGE-LOT-01,W03,-1,-1,1,10,2.43,1.76,2117.72
EDGE-LOT-01,W03,-1,0,1,10,2.17,1.78,2099.5
EDGE-LOT-01,W03,-1,1,1,10,1.97,1.8,2029.62
EDGE-LOT-01,W03,-1,2,1,10,2.65,1.73,2122.05
EDGE-LOT-01,W03,-1,3,1,10,3.06,1.76,2064.25
EDGE-LOT-01,W03,-1,4,1,10,2.54,1.76,2119.86
EDGE-LOT-01,W03,-1,5,1,10,2.76,1.79,2065.83
EDGE-LOT-01,W03,-1,6,1,10,1.51,1.8,2062.87
EDGE-LOT-01,W03,-1,7,1,10,2.88,1.73,2061.39
EDGE-LOT-01,W03,-1,8,3,31,4.66,1.69,1959.54
EDGE-LOT-01,W03,0,-8,3,31,4.25,1.65,2018.32
EDGE-LOT-01,W03,0,-7,1,10,2.76,1.82,2102.22
EDGE-LOT-01,W03,0,-6,1,10,2.58,1.81,2114.76
EDGE-LOT-01,W03,0,-5,1,10,2.85,1.77,2116.72
EDGE-LOT-01,W03,0,-4,1,10,2.24,1.73,2096.77
EDGE-LOT-01,W03,0,-3,1,10,3.07,1.75,2079.45
EDGE-LOT-01,W03,0,-2,1,10,2.36,1.82,2116.94
EDGE-LOT-01,W03,0,-1,1,10,2.85,1.79,2074.29
EDGE-LOT-01,W03,0,0,1,10,2.62,1.79,2120.83
EDGE-LOT-01,W03,0,1,1,10,2.41,1.83,2105.43
EDGE-LOT-01,W03,0,2,1,10,2.86,1.77,2129.15
EDGE-LOT-01,W03,0,3,1,10,2.74,1.8,2101.34
EDGE-LOT-01,W03,0,4,1,10,2.92,1.83,2092.58
EDGE-LOT-01,W03,0,5,1,10,2.66,1.76,2073.28
EDGE-LOT-01,W03,0,6,1,10,1.95,1.78,2081.49
EDGE-LOT-01,W03,0,7,1,10,3.09,1.85,2076.08
EDGE-LOT-01,W03,0,8,1,10,5.61,1.69,2018.38
EDGE-LOT-01,W03,1,-8,1,10,4.61,1.74,2026.78
EDGE-LOT-01,W03,1,-7,1,10,2.85,1.82,2081.62
EDGE-LOT-01,W03,1,-6,1,10,2.63,1.77,2099.37
EDGE-LOT-01,W03,1,-5,1,10,2.45,1.82,2040.38
EDGE-LOT-01,W03,1,-4,1,10,2.5,1.85,2085.14
EDGE-LOT-01,W03,1,-3,1,10,2.85,1.76,2149.57
EDGE-LOT-01,W03,1,-2,1,10,2.28,1.74,2143.13
EDGE-LOT-01,W03,1,-1,1,10,2.54,1.79,2008.17
EDGE-LOT-01,W03,1,0,1,10,2.38,1.79,2137.29
EDGE-LOT-01,W03,1,1,1,10,2.45,1.78,2161.02
EDGE-LOT-01,W03,1,2,1,10,2.82,1.78,2128.19
EDGE-LOT-01,W03,1,3,1,10,2.34,1.84,2067.97
EDGE-LOT-01,W03,1,4,1,10,2.35,1.83,2102.48
EDGE-LOT-01,W03,1,5,1,10,2.96,1.79,2057.08
EDGE-LOT-01,W03,1,6,1,10,2.61,1.77,2177.44
EDGE-LOT-01,W03,1,7,1,10,2.29,1.84,2100.74
EDGE-LOT-01,W03,1,8,3,31,4.91,1.69,2049.85
EDGE-LOT-01,W03,2,-8,1,10,7.31,1.61,1974.99
EDGE-LOT-01,W03,2,-7,1,10,3.22,1.7,2067.03
EDGE-LOT-01,W03,2,-6,1,10,2.19,1.83,2145.77
EDGE-LOT-01,W03,2,-5,1,10,2.57,1.81,2171.53
EDGE-LOT-01,W03,2,-4,1,10,2.83,1.83,2110.83
EDGE-LOT-01,W03,2,-3,1,10,1.87,1.83,2067.15
EDGE-LOT-01,W03,2,-2,1,10,2.55,1.84,2130.7
EDGE-LOT-01,W03,2,-1,1,10,2.44,1.81,2067.62
EDGE-LOT-01,W03,2,0,1,10,2.61,1.82,2111.27
EDGE-LOT-01,W03,2,1,1,10,2.1,1.8,2071.85
EDGE-LOT-01,W03,2,2,1,10,1.95,1.79,2078.58
EDGE-LOT-01,W03,2,3,1,10,2.49,1.8,2105.42
EDGE-LOT-01,W03,2,4,1,11,3.95,1.79,2034.36
EDGE-LOT-01,W03,2,5,1,10,2.07,1.8,2076.14
EDGE-LOT-01,W03,2,6,1,10,2.76,1.78,2087.27
EDGE-LOT-01,W03,2,7,1,10,2.18,1.79,2065.21
EDGE-LOT-01,W03,2,8,3,31,4.47,1.68,1957.43
EDGE-LOT-01,W03,3,-7,1,11,4.53,1.7,2051.93
EDGE-LOT-01,W03,3,-6,1,10,1.79,1.85,2099.84
EDGE-LOT-01,W03,3,-5,1,10,2.57,1.75,2099.85
EDGE-LOT-01,W03,3,-4,1,10,2.89,1.78,2150.61
EDGE-LOT-01,W03,3,-3,1,10,2.37,1.82,2099.72
EDGE-LOT-01,W03,3,-2,1,10,2.67,1.82,2075.03
EDGE-LOT-01,W03,3,-1,1,10,2.71,1.83,2052.97
EDGE-LOT-01,W03,3,0,1,10,2.52,1.82,2148.57
EDGE-LOT-01,W03,3,1,1,10,2.72,1.79,2141.14
EDGE-LOT-01,W03,3,2,1,10,2.99,1.86,2051.38
EDGE-LOT-01,W03,3,3,1,10,1.98,1.84,2100.26
EDGE-LOT-01,W03,3,4,1,10,2.36,1.86,2086.88
EDGE-LOT-01,W03,3,5,1,10,3.16,1.81,2131.47
EDGE-LOT-01,W03,3,6,1,10,2.54,1.8,2108.42
EDGE-LOT-01,W03,3,7,1,10,4.17,1.67,2090.01
EDGE-LOT-01,W03,4,-7,2,22,4.18,1.69,2003.59
EDGE-LOT-01,W03,4,-6,1,11,2.86,1.74,2063.96
EDGE-LOT-01,W03,4,-5,1,10,2.69,1.75,2134.38
EDGE-LOT-01,W03,4,-4,1,10,2.3,1.81,2167.19
EDGE-LOT-01,W03,4,-3,1,10,2.05,1.8,2071.11
EDGE-LOT-01,W03,4,-2,1,10,2.17,1.8,2055.9
EDGE-LOT-01,W03,4,-1,1,10,2.43,1.8,2061.24
EDGE-LOT-01,W03,4,0,1,10,2.74,1.81,2111.12
EDGE-LOT-01,W03,4,1,1,10,2.46,1.8,2096.2
EDGE-LOT-01,W03,4,2,1,10,2.31,1.78,2069.19
EDGE-LOT-01,W03,4,3,1,10,3.02,1.71,2175.46
EDGE-LOT-01,W03,4,4,1,10,2.65,1.87,2126.71
EDGE-LOT-01,W03,4,5,1,10,2.57,1.79,2141.39
EDGE-LOT-01,W03,4,6,1,10,2.98,1.81,2062.01
EDGE-LOT-01,W03,4,7,3,31,5.35,1.64,2000.72
EDGE-LOT-01,W03,5,-6,3,31,4.35,1.7,2037.9
EDGE-LOT-01,W03,5,-5,1,10,3.16,1.81,2093.35
EDGE-LOT-01,W03,5,-4,1,10,2.64,1.8,2130.4
EDGE-LOT-01,W03,5,-3,1,10,1.79,1.8,2096.93
EDGE-LOT-01,W03,5,-2,1,10,3.78,1.77,2117.12
EDGE-LOT-01,W03,5,-1,1,10,2.7,1.74,2106.11
EDGE-LOT-01,W03,5,0,3,31,2.35,1.83,2130.6
EDGE-LOT-01,W03,5,1,1,10,2.02,1.82,2137.27
EDGE-LOT-01,W03,5,2,1,10,2.43,1.81,2070.05
EDGE-LOT-01,W03,5,3,1,10,3.31,1.8,2091.73
EDGE-LOT-01,W03,5,4,3,31,3.2,1.81,2114.04
EDGE-LOT-01,W03,5,5,1,10,2.22,1.8,2080.54
EDGE-LOT-01,W03,5,6,1,10,3.83,1.71,2039.81
EDGE-LOT-01,W03,6,-5,1,10,4.32,1.71,2033.15
EDGE-LOT-01,W03,6,-4,1,10,2.82,1.88,2098.05
EDGE-LOT-01,W03,6,-3,1,10,2.47,1.79,2149.27
EDGE-LOT-01,W03,6,-2,1,10,2.85,1.77,2103.28
EDGE-LOT-01,W03,6,-1,1,10,2.69,1.86,2078.9
EDGE-LOT-01,W03,6,0,1,10,2.69,1.8,2168.19
EDGE-LOT-01,W03,6,1,1,10,1.61,1.89,2125.49
EDGE-LOT-01,W03,6,2,1,10,2.37,1.8,2134.33
EDGE-LOT-01,W03,6,3,1,10,2.73,1.86,2075.12
EDGE-LOT-01,W03,6,4,1,10,2.12,1.77,2113.35
EDGE-LOT-01,W03,6,5,1,10,3.97,1.66,2016.33
EDGE-LOT-01,W03,7,-4,3,31,5.63,1.69,2005.04
EDGE-LOT-01,W03,7,-3,1,10,3.42,1.76,2058.74
EDGE-LOT-01,W03,7,-2,1,10,3.55,1.8,2083.63
EDGE-LOT-01,W03,7,-1,1,10,2.76,1.77,2078.31
EDGE-LOT-01,W03,7,0,1,10,2.46,1.82,2132.33
EDGE-LOT-01,W03,7,1,1,10,2.29,1.8,2079.43
EDGE-LOT-01,W03,7,2,1,10,2.7,1.75,2133.73
EDGE-LOT-01,W03,7,3,1,10,5.59,1.79,2000.62
EDGE-LOT-01,W03,7,4,1,10,5.77,1.68,2022.97
EDGE-LOT-01,W03,8,-2,2,22,5.77,1.65,1946.17
EDGE-LOT-01,W03,8,-1,1,10,5.65,1.64,1997.92
EDGE-LOT-01,W03,8,0,3,31,4.29,1.71,2052.21
EDGE-LOT-01,W03,8,1,1,10,6.19,1.72,2074.95
EDGE-LOT-01,W03,8,2,2,21,3.28,1.74,2006.7
EDGE-LOT-01,W04,-8,-2,2,22,5.32,1.63,2029.89
EDGE-LOT-01,W04,-8,-1,1,10,5.05,1.67,2000.1
EDGE-LOT-01,W04,-8,0,3,31,3.82,1.7,2001.32
EDGE-LOT-01,W04,-8,1,1,10,5,1.71,1967.12
EDGE-LOT-01,W04,-8,2,1,10,5.13,1.71,1973.01
EDGE-LOT-01,W04,-7,-4,2,22,5.51,1.66,1992.45
EDGE-LOT-01,W04,-7,-3,2,21,2.29,1.73,2095.8
EDGE-LOT-01,W04,-7,-2,1,11,2.3,1.73,2102.19
EDGE-LOT-01,W04,-7,-1,1,10,3.3,1.77,2089.21
EDGE-LOT-01,W04,-7,0,1,10,2.13,1.85,2087.08
EDGE-LOT-01,W04,-7,1,1,10,2.77,1.79,2143.91
EDGE-LOT-01,W04,-7,2,1,10,3.25,1.85,2044.47
EDGE-LOT-01,W04,-7,3,1,10,3.33,1.73,1962.28
EDGE-LOT-01,W04,-7,4,2,22,4.34,1.71,1959.61
EDGE-LOT-01,W04,-6,-5,1,10,4.43,1.65,1986.18
EDGE-LOT-01,W04,-6,-4,1,10,3.26,1.85,2019.73
EDGE-LOT-01,W04,-6,-3,1,10,2.64,1.84,2052.23
EDGE-LOT-01,W04,-6,-2,1,10,2.46,1.75,2081.31
EDGE-LOT-01,W04,-6,-1,1,10,1.71,1.78,2065.05
EDGE-LOT-01,W04,-6,0,1,10,1.64,1.78,2131.62
EDGE-LOT-01,W04,-6,1,1,10,3.32,1.82,2054.68
EDGE-LOT-01,W04,-6,2,1,11,2.21,1.81,2097.6
EDGE-LOT-01,W04,-6,3,1,10,1.56,1.84,2056.12
EDGE-LOT-01,W04,-6,4,1,10,3.84,1.78,2131.16
EDGE-LOT-01,W04,-6,5,2,21,5.21,1.76,2063.32
EDGE-LOT-01,W04,-5,-6,1,10,3.65,1.78,2019.42
EDGE-LOT-01,W04,-5,-5,1,10,2.58,1.77,2061.61
EDGE-LOT-01,W04,-5,-4,1,10,2.26,1.82,2105.11
EDGE-LOT-01,W04,-5,-3,1,10,2.48,1.78,2124.57
EDGE-LOT-01,W04,-5,-2,1,10,2.15,1.82,2109.57
EDGE-LOT-01,W04,-5,-1,1,10,2.83,1.8,2060.25
EDGE-LOT-01,W04,-5,0,1,10,2.61,1.89,2065.57
EDGE-LOT-01,W04,-5,1,1,10,2.32,1.82,2111.27
EDGE-LOT-01,W04,-5,2,1,10,2.24,1.78,2128.49
EDGE-LOT-01,W04,-5,3,1,10,2.61,1.77,2125.5
EDGE-LOT-01,W04,-5,4,1,10,1.91,1.8,2197.82
EDGE-LOT-01,W04,-5,5,1,10,3.01,1.77,2111.93
EDGE-LOT-01,W04,-5,6,1,10,5.55,1.77,2001.18
EDGE-LOT-01,W04,-4,-7,2,21,4.16,1.67,1993.72
EDGE-LOT-01,W04,-4,-6,1,10,3.43,1.8,2091.4
EDGE-LOT-01,W04,-4,-5,1,10,2.2,1.79,2133.2
EDGE-LOT-01,W04,-4,-4,1,10,2.01,1.79,2071.89
EDGE-LOT-01,W04,-4,-3,1,11,2.74,1.76,2130.42
EDGE-LOT-01,W04,-4,-2,1,10,3.02,1.75,2110.58
EDGE-LOT-01,W04,-4,-1,1,10,2.95,1.82,2092.82
EDGE-LOT-01,W04,-4,0,1,10,2.28,1.79,2093.31
EDGE-LOT-01,W04,-4,1,1,10,2.55,1.83,2096.63
EDGE-LOT-01,W04,-4,2,1,10,3.49,1.75,2139.76
EDGE-LOT-01,W04,-4,3,1,10,2.27,1.86,2096.14
EDGE-LOT-01,W04,-4,4,1,10,2.38,1.77,2163.06
EDGE-LOT-01,W04,-4,5,1,10,1.44,1.79,2118.93
EDGE-LOT-01,W04,-4,6,1,10,3.36,1.75,2046.09
EDGE-LOT-01,W04,-4,7,1,10,3.92,1.7,1999.96
EDGE-LOT-01,W04,-3,-7,1,10,3.13,1.78,2069.61
EDGE-LOT-01,W04,-3,-6,1,10,2.51,1.74,2120.36
EDGE-LOT-01,W04,-3,-5,1,10,2.44,1.8,2104.72
EDGE-LOT-01,W04,-3,-4,1,10,2.97,1.83,2063.57
EDGE-LOT-01,W04,-3,-3,1,10,2.74,1.78,2052.87
EDGE-LOT-01,W04,-3,-2,1,10,1.84,1.8,2111.75
EDGE-LOT-01,W04,-3,-1,1,10,3.13,1.9,2059.22
EDGE-LOT-01,W04,-3,0,1,10,2.77,1.8,2133.02
EDGE-LOT-01,W04,-3,1,1,10,2.84,1.75,2107.27
EDGE-LOT-01,W04,-3,2,1,11,2.14,1.85,2086.19
EDGE-LOT-01,W04,-3,3,1,10,2.3,1.76,2097.16
EDGE-LOT-01,W04,-3,4,1,10,2.65,1.8,2095.19
EDGE-LOT-01,W04,-3,5,1,10,3.18,1.77,2079.25
EDGE-LOT-01,W04,-3,6,1,10,1.6,1.83,2043.02
EDGE-LOT-01,W04,-3,7,1,10,3.61,1.77,2040.08
EDGE-LOT-01,W04,-2,-8,1,10,6.38,1.62,2003
EDGE-LOT-01,W04,-2,-7,1,10,3.85,1.78,2100.18
EDGE-LOT-01,W04,-2,-6,1,10,3,1.79,2077.86
EDGE-LOT-01,W04,-2,-5,1,10,3.08,1.81,2092.58
EDGE-LOT-01,W04,-2,-4,1,10,2.98,1.78,2057.35
EDGE-LOT-01,W04,-2,-3,1,10,2.59,1.83,2103.27
EDGE-LOT-01,W04,-2,-2,1,10,2.98,1.82,2093.37
EDGE-LOT-01,W04,-2,-1,1,10,2.86,1.82,2060.09
EDGE-LOT-01,W04,-2,0,1,10,1.58,1.87,2084.34
EDGE-LOT-01,W04,-2,1,1,10,2.71,1.74,2100.81
EDGE-LOT-01,W04,-2,2,1,10,2.7,1.76,2110.41
EDGE-LOT-01,W04,-2,3,1,10,2.73,1.8,2090.08
EDGE-LOT-01,W04,-2,4,1,10,2.67,1.76,2120.93
EDGE-LOT-01,W04,-2,5,1,10,2.8,1.8,2093.2
EDGE-LOT-01,W04,-2,6,1,10,2.86,1.87,2102.67
EDGE-LOT-01,W04,-2,7,1,10,2.53,1.79,2083.76
EDGE-LOT-01,W04,-2,8,1,10,3.35,1.67,1976.88
EDGE-LOT-01,W04,-1,-8,2,22,4.33,1.7,2020.6
EDGE-LOT-01,W04,-1,-7,1,10,2.27,1.77,2102.46
EDGE-LOT-01,W04,-1,-6,1,10,2.99,1.81,2127.68
EDGE-LOT-01,W04,-1,-5,1,10,1.98,1.79,2090.37
EDGE-LOT-01,W04,-1,-4,1,10,3.1,1.73,2106.64
EDGE-LOT-01,W04,-1,-3,1,10,1.26,1.82,2104.5
EDGE-LOT-01,W04,-1,-2,1,10,2.46,1.74,2133.16
EDGE-LOT-01,W04,-1,-1,1,10,2.51,1.74,2133.22
EDGE-LOT-01,W04,-1,0,1,10,2.24,1.82,2097.5
EDGE-LOT-01,W04,-1,1,1,10,2.55,1.81,2111.49
EDGE-LOT-01,W04,-1,2,1,10,2.66,1.82,2096.02
EDGE-LOT-01,W04,-1,3,1,10,2.57,1.88,2186.59
EDGE-LOT-01,W04,-1,4,1,10,2.3,1.91,2116.43
EDGE-LOT-01,W04,-1,5,1,10,2.89,1.74,2087.81
EDGE-LOT-01,W04,-1,6,1,10,2.62,1.77,2061.78
EDGE-LOT-01,W04,-1,7,1,10,2.23,1.76,2079.25
EDGE-LOT-01,W04,-1,8,1,10,4.19,1.7,2007.8
EDGE-LOT-01,W04,0,-8,3,31,4.97,1.69,2071.34
EDGE-LOT-01,W04,0,-7,1,10,2.22,1.78,2068.63
EDGE-LOT-01,W04,0,-6,1,10,2.4,1.8,2099.28
EDGE-LOT-01,W04,0,-5,1,10,2.48,1.78,2138.47
EDGE-LOT-01,W04,0,-4,1,10,2.58,1.8,2097.9
EDGE-LOT-01,W04,0,-3,1,10,2.42,1.85,2117.65
EDGE-LOT-01,W04,0,-2,1,10,2.57,1.84,2075.89
EDGE-LOT-01,W04,0,-1,1,11,3.16,1.82,2083.51
EDGE-LOT-01,W04,0,0,1,10,2.8,1.81,2104.07
EDGE-LOT-01,W04,0,1,1,10,2.31,1.74,2091.29
