lot,wafer,x,y,hbin,sbin,leakage,voltage,frequency
PARAM-LOT-02,W02,3,6,1,10,3.05,1.82,2119.47
PARAM-LOT-02,W02,3,7,1,10,3.78,1.81,2081.45
PARAM-LOT-02,W02,4,-7,1,10,4.63,1.82,2076.29
PARAM-LOT-02,W02,4,-6,1,10,3.73,1.84,2060.68
PARAM-LOT-02,W02,4,-5,1,10,2.35,1.8,2134.56
PARAM-LOT-02,W02,4,-4,1,10,3.58,1.84,2104.15
PARAM-LOT-02,W02,4,-3,1,10,2.75,1.83,2133.08
PARAM-LOT-02,W02,4,-2,1,10,2.59,1.83,2119.44
PARAM-LOT-02,W02,4,-1,1,10,3.02,1.83,2117.4
PARAM-LOT-02,W02,4,0,1,10,2.52,1.83,2116.48
PARAM-LOT-02,W02,4,1,1,10,2.99,1.82,2103.74
PARAM-LOT-02,W02,4,2,1,10,2.61,1.84,2067.74
PARAM-LOT-02,W02,4,3,1,10,3.35,1.82,2100.85
PARAM-LOT-02,W02,4,4,1,10,4.16,1.85,2102.78
PARAM-LOT-02,W02,4,5,1,10,3.65,1.77,2067.58
PARAM-LOT-02,W02,4,6,1,10,3.19,1.79,2108.03
PARAM-LOT-02,W02,4,7,1,10,2.55,1.83,2095.38
PARAM-LOT-02,W02,5,-6,1,10,3.47,1.82,2067.5
PARAM-LOT-02,W02,5,-5,1,10,3,1.82,2099.58
PARAM-LOT-02,W02,5,-4,1,10,3.53,1.82,2075.53
PARAM-LOT-02,W02,5,-3,1,10,3.33,1.81,2077.03
PARAM-LOT-02,W02,5,-2,1,10,3.12,1.79,2105.14
PARAM-LOT-02,W02,5,-1,1,10,3.21,1.79,2118.07
PARAM-LOT-02,W02,5,0,1,10,3.76,1.86,2111.57
PARAM-LOT-02,W02,5,1,1,10,3.54,1.78,2131.16
PARAM-LOT-02,W02,5,2,1,10,2.21,1.84,2106.19
PARAM-LOT-02,W02,5,3,1,10,4,1.83,2129.78
PARAM-LOT-02,W02,5,4,1,10,2.94,1.8,2088.55
PARAM-LOT-02,W02,5,5,1,10,3.55,1.84,2141.3
PARAM-LOT-02,W02,5,6,1,10,3.08,1.83,2127.03
PARAM-LOT-02,W02,6,-5,1,10,3.21,1.82,2082.39
PARAM-LOT-02,W02,6,-4,1,10,4.42,1.83,2042.96
PARAM-LOT-02,W02,6,-3,1,10,3.7,1.85,2080.34
PARAM-LOT-02,W02,6,-2,1,10,3.43,1.81,2089.14
PARAM-LOT-02,W02,6,-1,1,10,4.54,1.82,2098.42
PARAM-LOT-02,W02,6,0,1,10,3.11,1.84,2115.73
PARAM-LOT-02,W02,6,1,1,10,2.65,1.84,2087.52
PARAM-LOT-02,W02,6,2,1,10,4.32,1.87,2119.7
PARAM-LOT-02,W02,6,3,1,10,4,1.87,2114.51
PARAM-LOT-02,W02,6,4,1,10,2.39,1.82,2058.74
PARAM-LOT-02,W02,6,5,1,10,3.42,1.81,2110.18
PARAM-LOT-02,W02,7,-4,1,10,4.09,1.84,2097.77
PARAM-LOT-02,W02,7,-3,1,10,3.91,1.76,2097.73
PARAM-LOT-02,W02,7,-2,1,10,3.02,1.83,2139.53
PARAM-LOT-02,W02,7,-1,1,10,3.07,1.87,2117.09
PARAM-LOT-02,W02,7,0,1,10,2.53,1.82,2116.77
PARAM-LOT-02,W02,7,1,1,10,2.78,1.82,2084.7
PARAM-LOT-02,W02,7,2,1,10,3.71,1.83,2086.69
PARAM-LOT-02,W02,7,3,1,10,3.58,1.85,2134.75
PARAM-LOT-02,W02,7,4,1,10,3.75,1.84,2118.2
PARAM-LOT-02,W02,8,-2,1,10,2.71,1.84,2083.89
PARAM-LOT-02,W02,8,-1,1,10,4.45,1.82,2091.87
PARAM-LOT-02,W02,8,0,1,10,3.58,1.84,2078.81
PARAM-LOT-02,W02,8,1,1,10,3.73,1.83,2115.55
PARAM-LOT-02,W02,8,2,1,10,4.08,1.86,2083.14
PARAM-LOT-02,W03,-8,-2,1,10,2.54,1.79,2103.65
PARAM-LOT-02,W03,-8,-1,1,10,2.09,1.76,2116.92
PARAM-LOT-02,W03,-8,0,1,10,1.91,1.76,2124.7
PARAM-LOT-02,W03,-8,1,1,10,2.05,1.73,2149.61
PARAM-LOT-02,W03,-8,2,1,10,1.74,1.79,2089.42
PARAM-LOT-02,W03,-7,-4,1,10,3.66,1.79,2062.12
PARAM-LOT-02,W03,-7,-3,1,10,2.55,1.78,2109.46
PARAM-LOT-02,W03,-7,-2,1,10,2.66,1.78,2134.49
PARAM-LOT-02,W03,-7,-1,1,10,2.5,1.77,2107.64
PARAM-LOT-02,W03,-7,0,1,10,1.82,1.77,2117.25
PARAM-LOT-02,W03,-7,1,1,10,2.63,1.76,2109.34
PARAM-LOT-02,W03,-7,2,1,10,2.54,1.76,2112.92
PARAM-LOT-02,W03,-7,3,1,10,2.14,1.72,2094.98
PARAM-LOT-02,W03,-7,4,1,10,2.39,1.8,2052.91
PARAM-LOT-02,W03,-6,-5,1,10,3.03,1.75,2117.5
PARAM-LOT-02,W03,-6,-4,1,10,3.05,1.76,2120.74
PARAM-LOT-02,W03,-6,-3,1,10,1.97,1.8,2108.57
PARAM-LOT-02,W03,-6,-2,1,10,1.83,1.77,2071.5
PARAM-LOT-02,W03,-6,-1,1,10,2.93,1.75,2096.99
PARAM-LOT-02,W03,-6,0,1,10,2.27,1.78,2113.69
PARAM-LOT-02,W03,-6,1,1,10,1.86,1.78,2102.31
PARAM-LOT-02,W03,-6,2,1,10,2.4,1.78,2121.16
PARAM-LOT-02,W03,-6,3,1,10,1.75,1.79,2075.12
PARAM-LOT-02,W03,-6,4,1,10,2.32,1.78,2136.75
PARAM-LOT-02,W03,-6,5,1,10,2.19,1.78,2121.75
PARAM-LOT-02,W03,-5,-6,1,10,2.41,1.77,2082.74
PARAM-LOT-02,W03,-5,-5,1,10,2.23,1.76,2093.81
PARAM-LOT-02,W03,-5,-4,1,10,2.39,1.8,2105.47
PARAM-LOT-02,W03,-5,-3,1,10,2.44,1.79,2093.55
PARAM-LOT-02,W03,-5,-2,1,10,1.79,1.77,2120.58
PARAM-LOT-02,W03,-5,-1,1,10,1.7,1.8,2085.55
PARAM-LOT-02,W03,-5,0,1,10,3.14,1.77,2127.53
PARAM-LOT-02,W03,-5,1,1,10,2.35,1.78,2062.1
PARAM-LOT-02,W03,-5,2,1,10,3.11,1.77,2118.21
PARAM-LOT-02,W03,-5,3,1,10,2.16,1.78,2071.63
PARAM-LOT-02,W03,-5,4,1,10,2.11,1.78,2097.22
PARAM-LOT-02,W03,-5,5,1,10,2.55,1.81,2103.72
PARAM-LOT-02,W03,-5,6,1,10,2.08,1.77,2096.88
PARAM-LOT-02,W03,-4,-7,1,10,2.69,1.77,2109.36
PARAM-LOT-02,W03,-4,-6,1,10,2.66,1.8,2151.29
PARAM-LOT-02,W03,-4,-5,1,10,1.98,1.78,2087.06
PARAM-LOT-02,W03,-4,-4,1,10,2.24,1.73,2092.14
PARAM-LOT-02,W03,-4,-3,1,10,2.64,1.8,2064.92
PARAM-LOT-02,W03,-4,-2,1,10,1.94,1.8,2057.27
PARAM-LOT-02,W03,-4,-1,1,10,2.24,1.79,2092.19
PARAM-LOT-02,W03,-4,0,1,10,1.69,1.82,2084.9
PARAM-LOT-02,W03,-4,1,1,10,1.66,1.77,2090.63
PARAM-LOT-02,W03,-4,2,1,10,1.81,1.77,2098.92
PARAM-LOT-02,W03,-4,3,1,10,3.33,1.81,2101.77
PARAM-LOT-02,W03,-4,4,1,10,2.26,1.79,2082.85
PARAM-LOT-02,W03,-4,5,1,10,2.4,1.76,2114.4
PARAM-LOT-02,W03,-4,6,1,10,3.37,1.84,2175.47
PARAM-LOT-02,W03,-4,7,1,10,2.75,1.78,2140.54
PARAM-LOT-02,W03,-3,-7,1,10,3.24,1.83,2085.72
PARAM-LOT-02,W03,-3,-6,1,10,2.43,1.77,2076.41
PARAM-LOT-02,W03,-3,-5,1,10,2.35,1.75,2154.6
PARAM-LOT-02,W03,-3,-4,1,10,2.11,1.76,2150.56
PARAM-LOT-02,W03,-3,-3,1,10,1.76,1.79,2085.34
PARAM-LOT-02,W03,-3,-2,1,10,2.3,1.77,2076.82
PARAM-LOT-02,W03,-3,-1,1,10,2.35,1.79,2082.38
PARAM-LOT-02,W03,-3,0,1,10,1.97,1.76,2108.81
PARAM-LOT-02,W03,-3,1,1,10,1.73,1.77,2066.65
PARAM-LOT-02,W03,-3,2,1,10,1.77,1.79,2073.64
PARAM-LOT-02,W03,-3,3,1,10,2.05,1.78,2096.24
PARAM-LOT-02,W03,-3,4,1,10,2.15,1.82,2046.16
PARAM-LOT-02,W03,-3,5,1,10,2.11,1.81,2119.81
PARAM-LOT-02,W03,-3,6,1,10,2.98,1.79,2112.64
PARAM-LOT-02,W03,-3,7,1,10,2.42,1.81,2139.28
PARAM-LOT-02,W03,-2,-8,1,10,2.15,1.76,2103.68
PARAM-LOT-02,W03,-2,-7,1,10,2.01,1.77,2099.95
PARAM-LOT-02,W03,-2,-6,1,10,2.54,1.76,2098.43
PARAM-LOT-02,W03,-2,-5,1,10,2.43,1.78,2095.52
PARAM-LOT-02,W03,-2,-4,1,10,2.34,1.78,2094
PARAM-LOT-02,W03,-2,-3,1,10,3.13,1.78,2140.83
PARAM-LOT-02,W03,-2,-2,1,10,1.47,1.78,2078.73
PARAM-LOT-02,W03,-2,-1,1,10,1.93,1.79,2103.64
PARAM-LOT-02,W03,-2,0,1,10,2.28,1.8,2119.74
PARAM-LOT-02,W03,-2,1,1,10,2.37,1.81,2086
PARAM-LOT-02,W03,-2,2,1,10,2.63,1.77,2094.8
PARAM-LOT-02,W03,-2,3,1,10,1.78,1.81,2118.02
PARAM-LOT-02,W03,-2,4,1,10,2.31,1.8,2127.15
PARAM-LOT-02,W03,-2,5,1,10,2.18,1.76,2078.27
PARAM-LOT-02,W03,-2,6,1,10,2.33,1.78,2105.82
PARAM-LOT-02,W03,-2,7,1,10,2.97,1.79,2092.56
PARAM-LOT-02,W03,-2,8,1,10,3,1.75,2118.71
PARAM-LOT-02,W03,-1,-8,1,10,2.34,1.79,2075.57
PARAM-LOT-02,W03,-1,-7,1,10,4.1,1.78,2101.89
PARAM-LOT-02,W03,-1,-6,1,10,3.44,1.82,2084.51
PARAM-LOT-02,W03,-1,-5,1,10,2.69,1.78,2066.9
PARAM-LOT-02,W03,-1,-4,1,10,2.42,1.82,2070.26
PARAM-LOT-02,W03,-1,-3,1,10,1.58,1.78,2076.38
PARAM-LOT-02,W03,-1,-2,1,10,2.16,1.8,2066.06
PARAM-LOT-02,W03,-1,-1,1,10,1.64,1.73,2089.96
PARAM-LOT-02,W03,-1,0,1,10,1.89,1.79,2095.43
PARAM-LOT-02,W03,-1,1,1,10,1.65,1.81,2135.52
PARAM-LOT-02,W03,-1,2,1,10,1.96,1.81,2125.63
PARAM-LOT-02,W03,-1,3,1,10,2.66,1.76,2142.04
PARAM-LOT-02,W03,-1,4,1,10,1.97,1.8,2083
PARAM-LOT-02,W03,-1,5,1,10,2.12,1.82,2079.23
PARAM-LOT-02,W03,-1,6,1,10,1.95,1.81,2088.35
PARAM-LOT-02,W03,-1,7,1,10,2.16,1.78,2088.35
PARAM-LOT-02,W03,-1,8,1,10,2.4,1.79,2107.61
PARAM-LOT-02,W03,0,-8,1,10,2.73,1.78,2115.52
PARAM-LOT-02,W03,0,-7,1,10,2.5,1.81,2127.54
PARAM-LOT-02,W03,0,-6,1,10,2.35,1.78,2080.89
PARAM-LOT-02,W03,0,-5,1,10,2.02,1.84,2078.9
PARAM-LOT-02,W03,0,-4,1,10,1.8,1.76,2087.45
PARAM-LOT-02,W03,0,-3,1,10,3.75,1.84,2113.55
PARAM-LOT-02,W03,0,-2,1,10,2.15,1.81,2108.4
PARAM-LOT-02,W03,0,-1,1,10,1.95,1.82,2103.64
PARAM-LOT-02,W03,0,0,1,10,2.18,1.82,2020.32
PARAM-LOT-02,W03,0,1,1,10,1.96,1.8,2137.31
PARAM-LOT-02,W03,0,2,1,10,1.62,1.77,2121.84
PARAM-LOT-02,W03,0,3,1,10,2.35,1.76,2079.63
PARAM-LOT-02,W03,0,4,1,10,2.23,1.84,2095.56
PARAM-LOT-02,W03,0,5,1,10,2.03,1.77,2099.19
PARAM-LOT-02,W03,0,6,1,10,1.72,1.77,2083.55
PARAM-LOT-02,W03,0,7,1,10,3.22,1.8,2125.61
PARAM-LOT-02,W03,0,8,1,10,2.16,1.78,2088.98
PARAM-LOT-02,W03,1,-8,1,10,2.61,1.81,2088.28
PARAM-LOT-02,W03,1,-7,1,10,2,1.79,2124.21
PARAM-LOT-02,W03,1,-6,1,10,2.6,1.79,2114.54
PARAM-LOT-02,W03,1,-5,1,10,2.22,1.82,2113.93
PARAM-LOT-02,W03,1,-4,1,10,1.99,1.83,2089.09
PARAM-LOT-02,W03,1,-3,1,10,2.68,1.82,2059.22
PARAM-LOT-02,W03,1,-2,1,10,3.5,1.81,2118.7
PARAM-LOT-02,W03,1,-1,1,10,2.51,1.81,2167.05
PARAM-LOT-02,W03,1,0,1,10,2.81,1.8,2114.25
PARAM-LOT-02,W03,1,1,1,10,2.35,1.81,2095.03
PARAM-LOT-02,W03,1,2,1,10,1.32,1.84,2064.08
PARAM-LOT-02,W03,1,3,1,10,2.17,1.77,2133.05
PARAM-LOT-02,W03,1,4,1,10,2.75,1.78,2090.32
PARAM-LOT-02,W03,1,5,1,10,2.68,1.8,2101.89
PARAM-LOT-02,W03,1,6,1,10,2.69,1.78,2090.75
PARAM-LOT-02,W03,1,7,1,10,3.35,1.79,2126.09
PARAM-LOT-02,W03,1,8,1,10,3.64,1.83,2117.06
PARAM-LOT-02,W03,2,-8,1,10,2.24,1.81,2099.04
PARAM-LOT-02,W03,2,-7,1,10,2.72,1.77,2090.06
PARAM-LOT-02,W03,2,-6,1,10,2.93,1.82,2102.78
PARAM-LOT-02,W03,2,-5,1,10,3.06,1.81,2094.38
PARAM-LOT-02,W03,2,-4,1,10,3.26,1.83,2096.76
PARAM-LOT-02,W03,2,-3,2,21,5.56,1.81,2118.16
PARAM-LOT-02,W03,2,-2,2,21,5.54,1.81,2046.66
PARAM-LOT-02,W03,2,-1,1,10,3.2,1.83,2134.84
PARAM-LOT-02,W03,2,0,1,10,3.58,1.85,2096.88
PARAM-LOT-02,W03,2,1,1,10,2.65,1.83,2058.88
PARAM-LOT-02,W03,2,2,1,10,1.94,1.79,2095.5
PARAM-LOT-02,W03,2,3,1,10,1.8,1.83,2081.7
PARAM-LOT-02,W03,2,4,1,10,1.93,1.78,2088.8
PARAM-LOT-02,W03,2,5,1,10,2.48,1.79,2107.09
PARAM-LOT-02,W03,2,6,1,10,2.54,1.74,2084.29
PARAM-LOT-02,W03,2,7,1,10,3.57,1.84,2112.88
PARAM-LOT-02,W03,2,8,1,10,3.31,1.83,2068.36
PARAM-LOT-02,W03,3,-7,1,10,2.5,1.83,2096.92
PARAM-LOT-02,W03,3,-6,1,10,2.58,1.83,2048.79
PARAM-LOT-02,W03,3,-5,1,10,2.57,1.81,2080.81
PARAM-LOT-02,W03,3,-4,1,10,4.3,1.83,2118.86
PARAM-LOT-02,W03,3,-3,1,10,4.43,1.84,2090.02
PARAM-LOT-02,W03,3,-2,2,21,5.8,1.76,2115.72
PARAM-LOT-02,W03,3,-1,1,10,3.34,1.8,2117.71
PARAM-LOT-02,W03,3,0,1,10,3.15,1.78,2068.52
PARAM-LOT-02,W03,3,1,1,10,2.55,1.76,2067.01
PARAM-LOT-02,W03,3,2,1,10,2.05,1.8,2107.07
PARAM-LOT-02,W03,3,3,1,10,1.87,1.82,2078.55
PARAM-LOT-02,W03,3,4,1,10,2.11,1.86,2110.74
PARAM-LOT-02,W03,3,5,1,10,2.06,1.8,2098.43
PARAM-LOT-02,W03,3,6,1,10,2.63,1.81,2095.55
PARAM-LOT-02,W03,3,7,1,10,2.51,1.81,2153.46
PARAM-LOT-02,W03,4,-7,1,10,2.82,1.79,2080.58
PARAM-LOT-02,W03,4,-6,1,10,2.59,1.82,2069.58
PARAM-LOT-02,W03,4,-5,1,10,2.75,1.85,2098.82
PARAM-LOT-02,W03,4,-4,1,10,3.25,1.83,2103.5
PARAM-LOT-02,W03,4,-3,2,21,6.25,1.89,2077.89
PARAM-LOT-02,W03,4,-2,1,10,4.95,1.78,2068.6
PARAM-LOT-02,W03,4,-1,2,21,6,1.8,2111.27
PARAM-LOT-02,W03,4,0,1,10,3.56,1.79,2070.58
PARAM-LOT-02,W03,4,1,1,10,2.62,1.83,2102.39
PARAM-LOT-02,W03,4,2,1,10,2.24,1.79,2135.56
PARAM-LOT-02,W03,4,3,1,10,2.3,1.83,2086.23
PARAM-LOT-02,W03,4,4,1,10,2.12,1.86,2104.19
PARAM-LOT-02,W03,4,5,1,10,2.5,1.81,2093.66
PARAM-LOT-02,W03,4,6,1,10,2.26,1.78,2096.84
PARAM-LOT-02,W03,4,7,1,10,2.81,1.82,2113.38
PARAM-LOT-02,W03,5,-6,1,10,3.52,1.83,2134.82
PARAM-LOT-02,W03,5,-5,1,10,2.42,1.87,2056.73
PARAM-LOT-02,W03,5,-4,1,10,3.27,1.81,2101.17
PARAM-LOT-02,W03,5,-3,1,10,3.81,1.81,2092.25
PARAM-LOT-02,W03,5,-2,1,10,3.7,1.84,2056.02
PARAM-LOT-02,W03,5,-1,1,10,2.45,1.82,2055.17
PARAM-LOT-02,W03,5,0,1,10,3.59,1.84,2084.67
PARAM-LOT-02,W03,5,1,1,10,2.22,1.83,2090.03
PARAM-LOT-02,W03,5,2,1,10,2.95,1.81,2102.9
PARAM-LOT-02,W03,5,3,1,10,2.39,1.81,2089.28
PARAM-LOT-02,W03,5,4,1,10,2.15,1.8,2117.27
PARAM-LOT-02,W03,5,5,1,10,2.13,1.8,2095.45
PARAM-LOT-02,W03,5,6,1,10,2.25,1.83,2115.45
PARAM-LOT-02,W03,6,-5,1,10,3.75,1.83,2093.64
PARAM-LOT-02,W03,6,-4,1,10,3.4,1.85,2049.26
PARAM-LOT-02,W03,6,-3,1,10,3.04,1.81,2076.28
PARAM-LOT-02,W03,6,-2,1,10,2.89,1.84,2111.66
PARAM-LOT-02,W03,6,-1,1,10,2.41,1.84,2125.98
PARAM-LOT-02,W03,6,0,1,10,2.72,1.88,2113.26
PARAM-LOT-02,W03,6,1,1,10,2.11,1.81,2069.16
PARAM-LOT-02,W03,6,2,1,10,1.98,1.81,2090.65
PARAM-LOT-02,W03,6,3,1,10,2.8,1.82,2088.47
PARAM-LOT-02,W03,6,4,1,10,2.69,1.82,2109.75
PARAM-LOT-02,W03,6,5,1,10,2.63,1.85,2124.16
PARAM-LOT-02,W03,7,-4,1,10,2.67,1.83,2042.9
PARAM-LOT-02,W03,7,-3,1,10,2.81,1.89,2109.32
PARAM-LOT-02,W03,7,-2,1,10,2.27,1.83,2064.36
PARAM-LOT-02,W03,7,-1,1,10,2.49,1.86,2119.52
PARAM-LOT-02,W03,7,0,1,10,2.51,1.81,2067.93
PARAM-LOT-02,W03,7,1,1,10,3.56,1.85,2085.23
PARAM-LOT-02,W03,7,2,1,10,1.75,1.84,2106.15
PARAM-LOT-02,W03,7,3,1,10,2.09,1.85,2133.07
PARAM-LOT-02,W03,7,4,1,10,3.57,1.83,2121.69
PARAM-LOT-02,W03,8,-2,1,10,2.94,1.84,2132.7
PARAM-LOT-02,W03,8,-1,1,10,3.04,1.86,2077.52
PARAM-LOT-02,W03,8,0,1,10,2.09,1.84,2120.58
PARAM-LOT-02,W03,8,1,1,10,2.31,1.85,2095.19
PARAM-LOT-02,W03,8,2,1,10,2.88,1.84,2107.85
PARAM-LOT-02,W04,-8,-2,1,10,3.83,1.74,2126.69
PARAM-LOT-02,W04,-8,-1,1,10,2.93,1.78,2106.74
PARAM-LOT-02,W04,-8,0,1,10,3.77,1.8,2135.92
PARAM-LOT-02,W04,-8,1,1,10,2.74,1.76,2118.62
PARAM-LOT-02,W04,-8,2,1,10,3.22,1.76,2108.69
PARAM-LOT-02,W04,-7,-4,1,10,2.34,1.77,2101.91
PARAM-LOT-02,W04,-7,-3,1,10,2.78,1.77,2111.33
PARAM-LOT-02,W04,-7,-2,1,10,3.27,1.82,2105.84
PARAM-LOT-02,W04,-7,-1,1,10,4.38,1.81,2129.59
PARAM-LOT-02,W04,-7,0,1,10,2.6,1.71,2110.82
PARAM-LOT-02,W04,-7,1,1,10,3.19,1.79,2109.07
PARAM-LOT-02,W04,-7,2,1,10,2.9,1.75,2103.72
PARAM-LOT-02,W04,-7,3,1,10,2.76,1.79,2088.13
PARAM-LOT-02,W04,-7,4,1,10,4.24,1.76,2098.75
PARAM-LOT-02,W04,-6,-5,1,10,4,1.76,2128.59
PARAM-LOT-02,W04,-6,-4,1,10,4.21,1.77,2107.31
PARAM-LOT-02,W04,-6,-3,1,10,3.24,1.77,2062.31
PARAM-LOT-02,W04,-6,-2,1,10,4.26,1.79,2150.28
PARAM-LOT-02,W04,-6,-1,1,10,2.81,1.74,2133.15
PARAM-LOT-02,W04,-6,0,1,10,2.48,1.78,2078.09
PARAM-LOT-02,W04,-6,1,1,10,3.22,1.79,2117.38
PARAM-LOT-02,W04,-6,2,1,10,4.07,1.74,2122.11
PARAM-LOT-02,W04,-6,3,1,10,3.81,1.78,2098.21
PARAM-LOT-02,W04,-6,4,1,10,3.99,1.8,2101.21
PARAM-LOT-02,W04,-6,5,1,10,2.56,1.74,2126.29
PARAM-LOT-02,W04,-5,-6,1,10,3.77,1.81,2096.76
PARAM-LOT-02,W04,-5,-5,1,10,3.07,1.72,2113.19
PARAM-LOT-02,W04,-5,-4,1,10,3.97,1.78,2056.27
PARAM-LOT-02,W04,-5,-3,1,10,3.34,1.75,2076.33
PARAM-LOT-02,W04,-5,-2,1,10,3.35,1.8,2095.53
PARAM-LOT-02,W04,-5,-1,1,10,2.5,1.78,2059.94
PARAM-LOT-02,W04,-5,0,1,10,3.82,1.79,2105.64
PARAM-LOT-02,W04,-5,1,1,10,2.76,1.81,2068.65
PARAM-LOT-02,W04,-5,2,1,10,2.94,1.83,2109.97
PARAM-LOT-02,W04,-5,3,1,10,3.09,1.77,2113.77
PARAM-LOT-02,W04,-5,4,1,10,3.13,1.78,2087.68
PARAM-LOT-02,W04,-5,5,1,10,2.61,1.78,2051.47
PARAM-LOT-02,W04,-5,6,1,10,4.71,1.81,2085.89
PARAM-LOT-02,W04,-4,-7,1,10,3.29,1.75,2127.92
PARAM-LOT-02,W04,-4,-6,1,10,2.64,1.82,2112.67
PARAM-LOT-02,W04,-4,-5,1,10,3.94,1.81,2121.16
PARAM-LOT-02,W04,-4,-4,1,10,2.64,1.8,2088.29
PARAM-LOT-02,W04,-4,-3,1,10,2.59,1.79,2093.85
PARAM-LOT-02,W04,-4,-2,1,10,4.19,1.75,2074.1
PARAM-LOT-02,W04,-4,-1,1,10,3.09,1.76,2090.34
PARAM-LOT-02,W04,-4,0,1,10,3.05,1.82,2085.92
PARAM-LOT-02,W04,-4,1,1,10,3.36,1.76,2093.16
PARAM-LOT-02,W04,-4,2,1,10,2.31,1.79,2110.4
PARAM-LOT-02,W04,-4,3,1,10,2.24,1.79,2093.86
PARAM-LOT-02,W04,-4,4,1,10,3.4,1.73,2122.31
PARAM-LOT-02,W04,-4,5,1,10,2.49,1.79,2104.98
PARAM-LOT-02,W04,-4,6,1,10,3.32,1.79,2102.64
PARAM-LOT-02,W04,-4,7,1,10,3.11,1.75,2099.97
PARAM-LOT-02,W04,-3,-7,1,10,2.56,1.76,2085.37
PARAM-LOT-02,W04,-3,-6,1,10,2.63,1.82,2085.53
PARAM-LOT-02,W04,-3,-5,1,10,2.71,1.79,2120.73
PARAM-LOT-02,W04,-3,-4,1,10,2.35,1.76,2097.19
PARAM-LOT-02,W04,-3,-3,1,10,2.93,1.78,2100.74
PARAM-LOT-02,W04,-3,-2,1,10,2.32,1.79,2125.55
PARAM-LOT-02,W04,-3,-1,1,10,1.97,1.76,2125.84
PARAM-LOT-02,W04,-3,0,1,10,2.12,1.81,2085.88
PARAM-LOT-02,W04,-3,1,1,10,3.1,1.77,2147.28
PARAM-LOT-02,W04,-3,2,1,10,2.66,1.77,2121.25
PARAM-LOT-02,W04,-3,3,1,10,2.62,1.76,2146.19
PARAM-LOT-02,W04,-3,4,1,10,2.48,1.79,2090.46
PARAM-LOT-02,W04,-3,5,1,10,3.72,1.79,2128.77
PARAM-LOT-02,W04,-3,6,1,10,2.5,1.78,2130.54
PARAM-LOT-02,W04,-3,7,1,10,2.62,1.78,2057.6
PARAM-LOT-02,W04,-2,-8,1,10,3.27,1.81,2109.22
PARAM-LOT-02,W04,-2,-7,1,10,2.95,1.76,2116.66
PARAM-LOT-02,W04,-2,-6,1,10,2.99,1.83,2123.25
PARAM-LOT-02,W04,-2,-5,1,10,2.84,1.77,2109.37
PARAM-LOT-02,W04,-2,-4,1,10,2.54,1.81,2037.6
PARAM-LOT-02,W04,-2,-3,1,10,3.15,1.74,2099.37
PARAM-LOT-02,W04,-2,-2,1,10,2.32,1.81,2125.06
PARAM-LOT-02,W04,-2,-1,1,10,3.02,1.78,2127.98
PARAM-LOT-02,W04,-2,0,1,10,3.49,1.75,2105.31
PARAM-LOT-02,W04,-2,1,1,10,2.28,1.82,2086.26
PARAM-LOT-02,W04,-2,2,1,10,2.84,1.84,2118
PARAM-LOT-02,W04,-2,3,1,10,4.52,1.81,2119
PARAM-LOT-02,W04,-2,4,1,10,3.4,1.76,2086.74
PARAM-LOT-02,W04,-2,5,1,10,4.13,1.78,2087.39
PARAM-LOT-02,W04,-2,6,1,10,3.82,1.77,2116.03
PARAM-LOT-02,W04,-2,7,1,10,2.35,1.78,2112.72
PARAM-LOT-02,W04,-2,8,1,10,3.34,1.78,2084.79
PARAM-LOT-02,W04,-1,-8,1,10,3.2,1.82,2061.2
PARAM-LOT-02,W04,-1,-7,1,10,2.93,1.8,2116.16
PARAM-LOT-02,W04,-1,-6,1,10,3.7,1.77,2136.61
PARAM-LOT-02,W04,-1,-5,1,10,3.46,1.73,2110.2
PARAM-LOT-02,W04,-1,-4,1,10,2.92,1.78,2095.38
PARAM-LOT-02,W04,-1,-3,1,10,2.61,1.8,2127.17
PARAM-LOT-02,W04,-1,-2,1,10,1.7,1.8,2084.96
PARAM-LOT-02,W04,-1,-1,1,10,2.47,1.84,2101.23
PARAM-LOT-02,W04,-1,0,1,10,2.97,1.83,2158.55
PARAM-LOT-02,W04,-1,1,1,10,3.38,1.79,2160.98
PARAM-LOT-02,W04,-1,2,2,21,5.75,1.85,2100.6
PARAM-LOT-02,W04,-1,3,2,21,5.51,1.8,2063.66
PARAM-LOT-02,W04,-1,4,2,21,6.36,1.78,2120.69
PARAM-LOT-02,W04,-1,5,2,21,6.29,1.75,2119.16
PARAM-LOT-02,W04,-1,6,1,10,4.01,1.82,2069.07
PARAM-LOT-02,W04,-1,7,1,10,2.62,1.79,2120.01
PARAM-LOT-02,W04,-1,8,1,10,3.34,1.79,2130.23
PARAM-LOT-02,W04,0,-8,1,10,3.2,1.81,2050.29
PARAM-LOT-02,W04,0,-7,1,10,2.64,1.79,2119.73
PARAM-LOT-02,W04,0,-6,1,10,3.29,1.82,2087.66
PARAM-LOT-02,W04,0,-5,1,10,3.16,1.81,2111.55
PARAM-LOT-02,W04,0,-4,1,10,2.78,1.78,2103.49
PARAM-LOT-02,W04,0,-3,1,10,3.9,1.83,2100.96
PARAM-LOT-02,W04,0,-2,1,10,3.07,1.76,2094.79
PARAM-LOT-02,W04,0,-1,1,10,3.49,1.75,2111.86
PARAM-LOT-02,W04,0,0,1,10,2.26,1.78,2106.16
PARAM-LOT-02,W04,0,1,1,10,3.41,1.82,2113.35
