lot,wafer,x,y,hbin,sbin,leakage,voltage,frequency
CLUST-LOT-03,W02,3,6,1,10,3.19,1.72,2090.53
CLUST-LOT-03,W02,3,7,1,10,2.6,1.82,2136.68
CLUST-LOT-03,W02,4,-7,1,11,2.83,1.8,2068.51
CLUST-LOT-03,W02,4,-6,1,10,2.59,1.76,2103.57
CLUST-LOT-03,W02,4,-5,1,10,3.09,1.81,2085.75
CLUST-LOT-03,W02,4,-4,1,10,3.08,1.81,2149.5
CLUST-LOT-03,W02,4,-3,1,10,2.44,1.84,2092.24
CLUST-LOT-03,W02,4,-2,1,10,2.48,1.78,2099.41
CLUST-LOT-03,W02,4,-1,1,10,2.79,1.81,2099.02
CLUST-LOT-03,W02,4,0,1,10,2.35,1.8,2080.06
CLUST-LOT-03,W02,4,1,1,10,2.92,1.82,2126.29
CLUST-LOT-03,W02,4,2,1,10,3.26,1.83,2107
CLUST-LOT-03,W02,4,3,1,10,2.33,1.86,2087.14
CLUST-LOT-03,W02,4,4,1,10,2.38,1.79,2096.58
CLUST-LOT-03,W02,4,5,1,10,3.01,1.84,2086.51
CLUST-LOT-03,W02,4,6,1,10,2.78,1.81,2098.36
CLUST-LOT-03,W02,4,7,1,10,3.3,1.8,2122.72
CLUST-LOT-03,W02,5,-6,1,10,2.84,1.83,2117.16
CLUST-LOT-03,W02,5,-5,1,10,2.78,1.81,2077.88
CLUST-LOT-03,W02,5,-4,1,10,2.87,1.86,2072.87
CLUST-LOT-03,W02,5,-3,1,10,3.29,1.77,2086.23
CLUST-LOT-03,W02,5,-2,1,10,2.71,1.79,2109.42
CLUST-LOT-03,W02,5,-1,1,10,2.85,1.84,2121.18
CLUST-LOT-03,W02,5,0,1,10,2.07,1.8,2104.88
CLUST-LOT-03,W02,5,1,1,10,2.77,1.8,2106.42
CLUST-LOT-03,W02,5,2,1,10,2.68,1.78,2135.63
CLUST-LOT-03,W02,5,3,1,11,2.72,1.84,2113.07
CLUST-LOT-03,W02,5,4,1,10,3.3,1.79,2086.92
CLUST-LOT-03,W02,5,5,1,10,3.35,1.84,2094.1
CLUST-LOT-03,W02,5,6,1,10,2.8,1.8,2066.2
CLUST-LOT-03,W02,6,-5,1,10,2.91,1.82,2144.53
CLUST-LOT-03,W02,6,-4,1,10,3.12,1.82,2075.4
CLUST-LOT-03,W02,6,-3,1,10,2.8,1.81,2132.73
CLUST-LOT-03,W02,6,-2,1,10,3.37,1.76,2160.62
CLUST-LOT-03,W02,6,-1,1,10,2.25,1.82,2099.05
CLUST-LOT-03,W02,6,0,1,10,2.72,1.81,2121.84
CLUST-LOT-03,W02,6,1,1,10,3.02,1.78,2131.17
CLUST-LOT-03,W02,6,2,1,10,2.94,1.85,2143.85
CLUST-LOT-03,W02,6,3,1,10,2.42,1.85,2073.55
CLUST-LOT-03,W02,6,4,1,10,3.32,1.8,2122.52
CLUST-LOT-03,W02,6,5,1,11,3,1.82,2112.11
CLUST-LOT-03,W02,7,-4,1,10,2.33,1.83,2121.05
CLUST-LOT-03,W02,7,-3,1,10,2.75,1.81,2063.2
CLUST-LOT-03,W02,7,-2,1,10,2.81,1.84,2088.35
CLUST-LOT-03,W02,7,-1,1,10,2.55,1.83,2119.52
CLUST-LOT-03,W02,7,0,1,10,2.77,1.8,2089.78
CLUST-LOT-03,W02,7,1,1,10,3.12,1.81,2091.11
CLUST-LOT-03,W02,7,2,1,10,3.05,1.78,2118.43
CLUST-LOT-03,W02,7,3,1,10,2.54,1.81,2088.77
CLUST-LOT-03,W02,7,4,1,10,3.16,1.81,2072.56
CLUST-LOT-03,W02,8,-2,1,10,2.49,1.76,2116.69
CLUST-LOT-03,W02,8,-1,1,10,2.78,1.77,2078.75
CLUST-LOT-03,W02,8,0,1,10,3.03,1.81,2075.24
CLUST-LOT-03,W02,8,1,1,10,2.9,1.76,2073.14
CLUST-LOT-03,W02,8,2,1,10,2.74,1.77,2078.92
CLUST-LOT-03,W03,-8,-2,1,10,2.87,1.81,2114.37
CLUST-LOT-03,W03,-8,-1,1,10,2.22,1.86,2129.97
CLUST-LOT-03,W03,-8,0,1,10,2.28,1.74,2161.55
CLUST-LOT-03,W03,-8,1,1,11,2.52,1.78,2092.1
CLUST-LOT-03,W03,-8,2,1,10,2.62,1.81,2111.52
CLUST-LOT-03,W03,-7,-4,1,10,2.19,1.83,2079.12
CLUST-LOT-03,W03,-7,-3,1,10,2.35,1.75,2124.67
CLUST-LOT-03,W03,-7,-2,1,10,2.58,1.78,2095.38
CLUST-LOT-03,W03,-7,-1,1,10,2.99,1.88,2093.65
CLUST-LOT-03,W03,-7,0,1,10,2.75,1.78,2148.18
CLUST-LOT-03,W03,-7,1,1,10,2.44,1.81,2103.93
CLUST-LOT-03,W03,-7,2,1,10,2.83,1.8,2088.56
CLUST-LOT-03,W03,-7,3,1,10,2.95,1.87,2072.21
CLUST-LOT-03,W03,-7,4,1,10,2.1,1.76,2089.74
CLUST-LOT-03,W03,-6,-5,1,10,2.46,1.79,2073.13
CLUST-LOT-03,W03,-6,-4,1,10,3.14,1.79,2108.08
CLUST-LOT-03,W03,-6,-3,1,10,3.16,1.77,2097.56
CLUST-LOT-03,W03,-6,-2,1,10,2.22,1.76,2141.9
CLUST-LOT-03,W03,-6,-1,1,10,3.57,1.86,2085.01
CLUST-LOT-03,W03,-6,0,1,10,3.05,1.77,2123.52
CLUST-LOT-03,W03,-6,1,1,10,2.72,1.82,2098.29
CLUST-LOT-03,W03,-6,2,1,10,3.32,1.81,2064.66
CLUST-LOT-03,W03,-6,3,1,10,2.29,1.85,2112.96
CLUST-LOT-03,W03,-6,4,1,10,2.74,1.82,2092.96
CLUST-LOT-03,W03,-6,5,1,10,2.23,1.82,2058.08
CLUST-LOT-03,W03,-5,-6,1,11,2.83,1.77,2074.12
CLUST-LOT-03,W03,-5,-5,1,10,2.46,1.79,2063.49
CLUST-LOT-03,W03,-5,-4,1,10,2.36,1.81,2090.2
CLUST-LOT-03,W03,-5,-3,1,10,2.92,1.81,2066
CLUST-LOT-03,W03,-5,-2,1,10,2.96,1.8,2113.72
CLUST-LOT-03,W03,-5,-1,1,10,2.5,1.87,2133.92
CLUST-LOT-03,W03,-5,0,1,10,2.3,1.84,2087.52
CLUST-LOT-03,W03,-5,1,1,10,3.13,1.8,2111.69
CLUST-LOT-03,W03,-5,2,1,10,3.04,1.81,2083.21
CLUST-LOT-03,W03,-5,3,1,10,2.64,1.81,2109.86
CLUST-LOT-03,W03,-5,4,1,10,2.94,1.78,2096.53
CLUST-LOT-03,W03,-5,5,2,23,2.62,1.91,2063.64
CLUST-LOT-03,W03,-5,6,1,10,3.08,1.77,2128.1
CLUST-LOT-03,W03,-4,-7,1,10,2.68,1.78,2124.58
CLUST-LOT-03,W03,-4,-6,1,11,2.46,1.75,2112.52
CLUST-LOT-03,W03,-4,-5,1,10,2.48,1.73,2086.93
CLUST-LOT-03,W03,-4,-4,1,10,2.28,1.77,2051.66
CLUST-LOT-03,W03,-4,-3,1,10,2.95,1.82,2076.94
CLUST-LOT-03,W03,-4,-2,1,10,2.9,1.84,2091.31
CLUST-LOT-03,W03,-4,-1,1,10,3.52,1.75,2065.08
CLUST-LOT-03,W03,-4,0,1,10,2.99,1.77,2065.77
CLUST-LOT-03,W03,-4,1,1,10,2.51,1.82,2113.67
CLUST-LOT-03,W03,-4,2,1,10,3.06,1.81,2104.59
CLUST-LOT-03,W03,-4,3,1,10,2.97,1.82,2065.37
CLUST-LOT-03,W03,-4,4,1,10,3.2,1.77,2133.39
CLUST-LOT-03,W03,-4,5,1,10,2.74,1.8,2106.93
CLUST-LOT-03,W03,-4,6,1,10,2.84,1.81,2088.42
CLUST-LOT-03,W03,-4,7,1,10,2.98,1.8,2082.67
CLUST-LOT-03,W03,-3,-7,1,10,2.85,1.73,2049.02
CLUST-LOT-03,W03,-3,-6,1,10,2.85,1.84,2115.04
CLUST-LOT-03,W03,-3,-5,1,10,2.79,1.81,2092.5
CLUST-LOT-03,W03,-3,-4,1,10,2.6,1.81,2124.34
CLUST-LOT-03,W03,-3,-3,1,10,2.82,1.78,2086.15
CLUST-LOT-03,W03,-3,-2,1,10,2.54,1.8,2110.03
CLUST-LOT-03,W03,-3,-1,1,10,2.74,1.88,2100.03
CLUST-LOT-03,W03,-3,0,1,10,2.69,1.83,2102.16
CLUST-LOT-03,W03,-3,1,1,10,2.68,1.82,2078.79
CLUST-LOT-03,W03,-3,2,1,10,2.76,1.83,2139.84
CLUST-LOT-03,W03,-3,3,1,11,2.58,1.78,2078.19
CLUST-LOT-03,W03,-3,4,2,21,2.41,1.79,2108.31
CLUST-LOT-03,W03,-3,5,1,10,2.85,1.79,2093.81
CLUST-LOT-03,W03,-3,6,1,10,2.48,1.81,2061.93
CLUST-LOT-03,W03,-3,7,1,10,2.69,1.77,2094.55
CLUST-LOT-03,W03,-2,-8,1,10,2.57,1.81,2098.48
CLUST-LOT-03,W03,-2,-7,1,10,2.3,1.81,2099.17
CLUST-LOT-03,W03,-2,-6,1,10,2.45,1.81,2118.36
CLUST-LOT-03,W03,-2,-5,1,10,3.06,1.75,2081.78
CLUST-LOT-03,W03,-2,-4,1,10,3.15,1.83,2098.32
CLUST-LOT-03,W03,-2,-3,1,10,2.38,1.83,2143.61
CLUST-LOT-03,W03,-2,-2,1,10,2.57,1.8,2103.57
CLUST-LOT-03,W03,-2,-1,1,10,2.36,1.83,2102.46
CLUST-LOT-03,W03,-2,0,1,10,3.14,1.84,2099.17
CLUST-LOT-03,W03,-2,1,2,21,2.65,1.74,2088.59
CLUST-LOT-03,W03,-2,2,1,10,2.67,1.79,2073.32
CLUST-LOT-03,W03,-2,3,1,10,3.13,1.81,2099.08
CLUST-LOT-03,W03,-2,4,1,10,2.15,1.82,2089.11
CLUST-LOT-03,W03,-2,5,1,10,3.45,1.83,2090.44
CLUST-LOT-03,W03,-2,6,1,10,2.91,1.78,2120.92
CLUST-LOT-03,W03,-2,7,1,10,2.89,1.81,2110.97
CLUST-LOT-03,W03,-2,8,1,10,3.07,1.79,2127.22
CLUST-LOT-03,W03,-1,-8,1,10,2.58,1.79,2134.5
CLUST-LOT-03,W03,-1,-7,1,10,2.26,1.75,2094
CLUST-LOT-03,W03,-1,-6,1,10,2.73,1.84,2073.1
CLUST-LOT-03,W03,-1,-5,1,10,2.11,1.79,2139.16
CLUST-LOT-03,W03,-1,-4,1,10,2.29,1.75,2121.77
CLUST-LOT-03,W03,-1,-3,1,10,2.74,1.82,2085.49
CLUST-LOT-03,W03,-1,-2,1,10,2.69,1.78,2123.84
CLUST-LOT-03,W03,-1,-1,1,10,2.82,1.77,2110.52
CLUST-LOT-03,W03,-1,0,1,11,2.79,1.78,2104.97
CLUST-LOT-03,W03,-1,1,1,10,3.15,1.83,2077.88
CLUST-LOT-03,W03,-1,2,2,23,2.85,1.77,2112.89
CLUST-LOT-03,W03,-1,3,1,10,3.01,1.82,2095.48
CLUST-LOT-03,W03,-1,4,1,10,3.19,1.8,2115.74
CLUST-LOT-03,W03,-1,5,1,11,2.89,1.83,2117.31
CLUST-LOT-03,W03,-1,6,1,10,2.95,1.83,2084.15
CLUST-LOT-03,W03,-1,7,1,10,2.94,1.8,2053.07
CLUST-LOT-03,W03,-1,8,1,11,2.94,1.81,2081.53
CLUST-LOT-03,W03,0,-8,1,10,2.76,1.82,2075.86
CLUST-LOT-03,W03,0,-7,1,10,3.44,1.8,2085.83
CLUST-LOT-03,W03,0,-6,1,10,3.09,1.77,2074.41
CLUST-LOT-03,W03,0,-5,1,10,2.78,1.81,2058.93
CLUST-LOT-03,W03,0,-4,1,10,3.2,1.76,2132.1
CLUST-LOT-03,W03,0,-3,1,10,2.56,1.84,2076.62
CLUST-LOT-03,W03,0,-2,1,10,3.19,1.77,2101.22
CLUST-LOT-03,W03,0,-1,1,10,2.59,1.78,2075.65
CLUST-LOT-03,W03,0,0,1,10,2.91,1.82,2125.73
CLUST-LOT-03,W03,0,1,3,32,2.21,1.74,2110.07
CLUST-LOT-03,W03,0,2,2,21,2.75,1.79,2084.06
CLUST-LOT-03,W03,0,3,2,23,2.72,1.83,2144.33
CLUST-LOT-03,W03,0,4,2,23,2.23,1.85,2085.51
CLUST-LOT-03,W03,0,5,1,10,2.69,1.85,2117.21
CLUST-LOT-03,W03,0,6,1,10,2.88,1.79,2096.49
CLUST-LOT-03,W03,0,7,1,10,2.81,1.81,2145.56
CLUST-LOT-03,W03,0,8,1,10,2.55,1.83,2107.3
CLUST-LOT-03,W03,1,-8,1,10,3.14,1.77,2094.11
CLUST-LOT-03,W03,1,-7,1,10,2.54,1.82,2114.9
CLUST-LOT-03,W03,1,-6,1,10,2.86,1.76,2109.83
CLUST-LOT-03,W03,1,-5,1,10,2.97,1.81,2053.9
CLUST-LOT-03,W03,1,-4,2,23,2.57,1.84,2085.98
CLUST-LOT-03,W03,1,-3,1,10,3.17,1.81,2100.03
CLUST-LOT-03,W03,1,-2,1,10,2.57,1.82,2073.2
CLUST-LOT-03,W03,1,-1,1,10,2.53,1.82,2096.39
CLUST-LOT-03,W03,1,0,1,10,2.34,1.78,2103.51
CLUST-LOT-03,W03,1,1,3,32,3.51,1.81,2129.92
CLUST-LOT-03,W03,1,2,2,23,2.93,1.87,2126.4
CLUST-LOT-03,W03,1,3,3,32,2.93,1.81,2134.53
CLUST-LOT-03,W03,1,4,1,10,2.64,1.82,2104.8
CLUST-LOT-03,W03,1,5,1,10,2.77,1.82,2111.36
CLUST-LOT-03,W03,1,6,1,10,2.76,1.84,2088.16
CLUST-LOT-03,W03,1,7,1,10,2.79,1.81,2102.45
CLUST-LOT-03,W03,1,8,1,10,2.55,1.75,2109.52
CLUST-LOT-03,W03,2,-8,1,10,3.07,1.8,2119.35
CLUST-LOT-03,W03,2,-7,1,10,2.85,1.75,2109.76
CLUST-LOT-03,W03,2,-6,1,10,2.52,1.77,2105.74
CLUST-LOT-03,W03,2,-5,1,10,3.07,1.78,2057.48
CLUST-LOT-03,W03,2,-4,1,10,2.67,1.83,2083.02
CLUST-LOT-03,W03,2,-3,1,10,3.34,1.74,2084.27
CLUST-LOT-03,W03,2,-2,1,10,2.38,1.79,2107.69
CLUST-LOT-03,W03,2,-1,1,10,2.56,1.8,2077.84
CLUST-LOT-03,W03,2,0,3,32,2.5,1.78,2079.08
CLUST-LOT-03,W03,2,1,1,10,3.34,1.82,2115.85
CLUST-LOT-03,W03,2,2,1,10,2.68,1.82,2108.82
CLUST-LOT-03,W03,2,3,1,10,2.56,1.81,2109.74
CLUST-LOT-03,W03,2,4,1,10,2.27,1.77,2084.72
CLUST-LOT-03,W03,2,5,1,10,3.19,1.8,2089.09
CLUST-LOT-03,W03,2,6,1,11,2.1,1.79,2138.59
CLUST-LOT-03,W03,2,7,1,10,2.66,1.8,2109.37
CLUST-LOT-03,W03,2,8,1,10,2.95,1.8,2096.58
CLUST-LOT-03,W03,3,-7,1,10,3.42,1.79,2082.25
CLUST-LOT-03,W03,3,-6,1,10,2.95,1.81,2121.04
CLUST-LOT-03,W03,3,-5,1,10,3.11,1.74,2141.43
CLUST-LOT-03,W03,3,-4,1,10,2.4,1.8,2093.41
CLUST-LOT-03,W03,3,-3,2,23,2.48,1.83,2080.72
CLUST-LOT-03,W03,3,-2,1,10,2.55,1.78,2069.93
CLUST-LOT-03,W03,3,-1,2,23,2.85,1.79,2073.55
CLUST-LOT-03,W03,3,0,2,23,2.47,1.79,2085.02
CLUST-LOT-03,W03,3,1,2,23,2.33,1.8,2121.67
CLUST-LOT-03,W03,3,2,1,11,2.6,1.83,2097.87
CLUST-LOT-03,W03,3,3,2,21,2.64,1.83,2071.45
CLUST-LOT-03,W03,3,4,1,10,2.93,1.79,2114.85
CLUST-LOT-03,W03,3,5,1,10,3.13,1.8,2088.02
CLUST-LOT-03,W03,3,6,1,10,3.41,1.84,2121.97
CLUST-LOT-03,W03,3,7,1,10,2.94,1.81,2129.57
CLUST-LOT-03,W03,4,-7,1,10,3.03,1.82,2121.88
CLUST-LOT-03,W03,4,-6,1,10,2.46,1.82,2074.86
CLUST-LOT-03,W03,4,-5,1,10,2.82,1.75,2103.83
CLUST-LOT-03,W03,4,-4,1,10,2.76,1.83,2098.13
CLUST-LOT-03,W03,4,-3,1,10,2.89,1.8,2077.18
CLUST-LOT-03,W03,4,-2,1,10,2.69,1.75,2128.29
CLUST-LOT-03,W03,4,-1,1,10,2.83,1.74,2094.09
CLUST-LOT-03,W03,4,0,2,21,2.81,1.81,2085.38
CLUST-LOT-03,W03,4,1,1,10,3.01,1.82,2077.69
CLUST-LOT-03,W03,4,2,1,11,2.61,1.77,2095.1
CLUST-LOT-03,W03,4,3,1,10,2.29,1.79,2091.33
CLUST-LOT-03,W03,4,4,1,10,3.13,1.79,2120.99
CLUST-LOT-03,W03,4,5,1,10,3.01,1.79,2143.53
CLUST-LOT-03,W03,4,6,1,10,3.29,1.76,2122.82
CLUST-LOT-03,W03,4,7,1,10,3.18,1.79,2092.99
CLUST-LOT-03,W03,5,-6,1,10,2.24,1.84,2083.26
CLUST-LOT-03,W03,5,-5,1,10,3.33,1.78,2098.57
CLUST-LOT-03,W03,5,-4,1,10,2.72,1.78,2108.92
CLUST-LOT-03,W03,5,-3,1,10,2.95,1.84,2100.67
CLUST-LOT-03,W03,5,-2,1,10,2.71,1.8,2089.85
CLUST-LOT-03,W03,5,-1,1,10,2.74,1.78,2106.35
CLUST-LOT-03,W03,5,0,1,10,2.13,1.77,2133.82
CLUST-LOT-03,W03,5,1,1,10,2.8,1.82,2133.57
CLUST-LOT-03,W03,5,2,1,10,2.35,1.84,2108.42
CLUST-LOT-03,W03,5,3,1,10,3.5,1.76,2148.84
CLUST-LOT-03,W03,5,4,1,10,2.8,1.79,2083.78
CLUST-LOT-03,W03,5,5,1,11,2.33,1.77,2107.76
CLUST-LOT-03,W03,5,6,1,10,2.21,1.77,2069.42
CLUST-LOT-03,W03,6,-5,1,10,2.63,1.82,2071.85
CLUST-LOT-03,W03,6,-4,1,10,2.68,1.82,2101.58
CLUST-LOT-03,W03,6,-3,1,10,2.83,1.79,2078.37
CLUST-LOT-03,W03,6,-2,1,10,3.02,1.83,2091.93
CLUST-LOT-03,W03,6,-1,1,11,3.24,1.8,2082.48
CLUST-LOT-03,W03,6,0,1,10,3.1,1.76,2100.53
CLUST-LOT-03,W03,6,1,1,10,2.93,1.77,2074.48
CLUST-LOT-03,W03,6,2,1,10,2.57,1.76,2064.47
CLUST-LOT-03,W03,6,3,1,10,2.78,1.77,2109.32
CLUST-LOT-03,W03,6,4,1,10,2.98,1.83,2085.61
CLUST-LOT-03,W03,6,5,1,10,3.35,1.8,2081.72
CLUST-LOT-03,W03,7,-4,1,10,2.82,1.81,2131.24
CLUST-LOT-03,W03,7,-3,1,10,2.83,1.78,2119.43
CLUST-LOT-03,W03,7,-2,1,10,3.48,1.78,2095.87
CLUST-LOT-03,W03,7,-1,1,10,2.41,1.79,2094.36
CLUST-LOT-03,W03,7,0,1,10,2.78,1.77,2118.47
CLUST-LOT-03,W03,7,1,1,10,2.38,1.78,2119.7
CLUST-LOT-03,W03,7,2,1,10,2.3,1.8,2088.43
CLUST-LOT-03,W03,7,3,1,10,2.87,1.8,2102.88
CLUST-LOT-03,W03,7,4,1,10,2.76,1.79,2059.67
CLUST-LOT-03,W03,8,-2,1,10,3.02,1.8,2132.52
CLUST-LOT-03,W03,8,-1,1,10,2.54,1.83,2051.54
CLUST-LOT-03,W03,8,0,1,10,3,1.79,2079.96
CLUST-LOT-03,W03,8,1,1,10,2.73,1.84,2074.05
CLUST-LOT-03,W03,8,2,1,10,2.97,1.81,2050.16
CLUST-LOT-03,W04,-8,-2,1,10,2.52,1.8,2100.34
CLUST-LOT-03,W04,-8,-1,1,10,3.15,1.79,2080.64
CLUST-LOT-03,W04,-8,0,1,11,2.68,1.79,2118.76
CLUST-LOT-03,W04,-8,1,1,10,2.54,1.81,2138.76
CLUST-LOT-03,W04,-8,2,1,10,2.82,1.78,2136.1
CLUST-LOT-03,W04,-7,-4,1,10,2.88,1.79,2118.23
CLUST-LOT-03,W04,-7,-3,1,10,2.86,1.82,2095.46
CLUST-LOT-03,W04,-7,-2,1,10,2.27,1.78,2095.58
CLUST-LOT-03,W04,-7,-1,1,10,3.52,1.8,2085.51
CLUST-LOT-03,W04,-7,0,1,10,2.72,1.79,2093.46
CLUST-LOT-03,W04,-7,1,1,10,2.38,1.79,2103.49
CLUST-LOT-03,W04,-7,2,1,10,2.3,1.77,2110.16
CLUST-LOT-03,W04,-7,3,1,10,3.46,1.76,2130.94
CLUST-LOT-03,W04,-7,4,1,10,2.65,1.81,2078.51
CLUST-LOT-03,W04,-6,-5,1,10,3.03,1.82,2091.76
CLUST-LOT-03,W04,-6,-4,1,10,3.22,1.81,2108.1
CLUST-LOT-03,W04,-6,-3,1,10,3.31,1.8,2075.4
CLUST-LOT-03,W04,-6,-2,1,10,2.75,1.79,2120.82
CLUST-LOT-03,W04,-6,-1,1,10,2.8,1.77,2105.55
CLUST-LOT-03,W04,-6,0,1,10,2.35,1.78,2132.63
CLUST-LOT-03,W04,-6,1,1,10,3.1,1.8,2121.59
CLUST-LOT-03,W04,-6,2,1,10,2.75,1.84,2103.07
CLUST-LOT-03,W04,-6,3,1,10,2.44,1.8,2069.69
CLUST-LOT-03,W04,-6,4,1,10,3.13,1.84,2110.11
CLUST-LOT-03,W04,-6,5,1,10,2.97,1.82,2073.63
CLUST-LOT-03,W04,-5,-6,1,11,2.18,1.79,2084.11
CLUST-LOT-03,W04,-5,-5,1,10,2.75,1.81,2096.93
CLUST-LOT-03,W04,-5,-4,1,10,2.32,1.84,2083.57
CLUST-LOT-03,W04,-5,-3,1,10,2.89,1.82,2067.47
CLUST-LOT-03,W04,-5,-2,1,10,2.54,1.76,2069.39
CLUST-LOT-03,W04,-5,-1,1,10,2.77,1.76,2081
CLUST-LOT-03,W04,-5,0,1,10,2.32,1.79,2118.1
CLUST-LOT-03,W04,-5,1,1,10,2.94,1.8,2095.41
CLUST-LOT-03,W04,-5,2,1,10,2.38,1.76,2095.98
CLUST-LOT-03,W04,-5,3,1,10,2.79,1.87,2094.2
CLUST-LOT-03,W04,-5,4,2,21,2.63,1.78,2094.04
CLUST-LOT-03,W04,-5,5,1,10,2.97,1.83,2084.45
CLUST-LOT-03,W04,-5,6,1,10,2.45,1.78,2092.02
CLUST-LOT-03,W04,-4,-7,1,10,2.71,1.84,2112.08
CLUST-LOT-03,W04,-4,-6,1,10,1.89,1.81,2098.84
CLUST-LOT-03,W04,-4,-5,1,10,2.32,1.8,2103.66
CLUST-LOT-03,W04,-4,-4,1,10,2.58,1.85,2087.02
CLUST-LOT-03,W04,-4,-3,1,10,3.26,1.83,2097.79
CLUST-LOT-03,W04,-4,-2,1,10,3.17,1.82,2101.53
CLUST-LOT-03,W04,-4,-1,1,10,2.64,1.81,2135.29
CLUST-LOT-03,W04,-4,0,1,10,2.68,1.81,2031.62
CLUST-LOT-03,W04,-4,1,1,10,3.06,1.75,2090.15
CLUST-LOT-03,W04,-4,2,1,10,2.94,1.79,2125.05
CLUST-LOT-03,W04,-4,3,1,10,3.05,1.8,2098.86
CLUST-LOT-03,W04,-4,4,1,10,2.79,1.83,2064.7
CLUST-LOT-03,W04,-4,5,1,10,3.41,1.81,2082.09
CLUST-LOT-03,W04,-4,6,1,10,2.47,1.86,2090.83
CLUST-LOT-03,W04,-4,7,1,10,3.55,1.81,2108.14
CLUST-LOT-03,W04,-3,-7,1,10,2.29,1.76,2062.97
CLUST-LOT-03,W04,-3,-6,1,10,2.21,1.85,2083
CLUST-LOT-03,W04,-3,-5,1,10,3.06,1.79,2100.32
CLUST-LOT-03,W04,-3,-4,1,10,2.98,1.86,2091.19
CLUST-LOT-03,W04,-3,-3,1,10,3.18,1.78,2138.77
CLUST-LOT-03,W04,-3,-2,1,10,2.91,1.82,2080.78
CLUST-LOT-03,W04,-3,-1,1,10,2.79,1.79,2083.49
CLUST-LOT-03,W04,-3,0,1,10,2.39,1.78,2112.48
CLUST-LOT-03,W04,-3,1,1,10,3.19,1.74,2084.52
CLUST-LOT-03,W04,-3,2,1,10,2.84,1.79,2101.42
CLUST-LOT-03,W04,-3,3,1,10,3.26,1.83,2115.24
CLUST-LOT-03,W04,-3,4,1,10,2.95,1.81,2104.53
CLUST-LOT-03,W04,-3,5,1,10,3.34,1.82,2098.93
CLUST-LOT-03,W04,-3,6,1,10,2.42,1.78,2086.91
CLUST-LOT-03,W04,-3,7,2,21,3.04,1.78,2109.9
CLUST-LOT-03,W04,-2,-8,1,10,2.74,1.78,2047.83
CLUST-LOT-03,W04,-2,-7,1,10,2.85,1.83,2119.92
CLUST-LOT-03,W04,-2,-6,1,10,2.65,1.79,2108.35
CLUST-LOT-03,W04,-2,-5,1,11,2.25,1.83,2062.92
CLUST-LOT-03,W04,-2,-4,1,10,2.81,1.78,2059.32
CLUST-LOT-03,W04,-2,-3,1,10,2.73,1.83,2114.49
CLUST-LOT-03,W04,-2,-2,1,10,3.04,1.84,2103.45
CLUST-LOT-03,W04,-2,-1,2,21,2.58,1.76,2114.51
CLUST-LOT-03,W04,-2,0,2,23,2.21,1.73,2086.6
CLUST-LOT-03,W04,-2,1,2,21,2.62,1.85,2057.52
CLUST-LOT-03,W04,-2,2,1,10,2.95,1.82,2124.29
CLUST-LOT-03,W04,-2,3,1,10,3.07,1.77,2116.57
CLUST-LOT-03,W04,-2,4,1,11,3.22,1.8,2134.99
CLUST-LOT-03,W04,-2,5,1,10,2.21,1.75,2104.84
CLUST-LOT-03,W04,-2,6,1,10,2.92,1.85,2101.68
CLUST-LOT-03,W04,-2,7,1,10,3.55,1.83,2105.52
CLUST-LOT-03,W04,-2,8,1,10,3.06,1.82,2103.53
CLUST-LOT-03,W04,-1,-8,1,10,2.86,1.83,2080.98
CLUST-LOT-03,W04,-1,-7,1,10,3.16,1.79,2079.28
CLUST-LOT-03,W04,-1,-6,1,10,3.25,1.83,2127.43
CLUST-LOT-03,W04,-1,-5,1,10,3.17,1.83,2069.59
CLUST-LOT-03,W04,-1,-4,1,10,2.65,1.82,2094.08
CLUST-LOT-03,W04,-1,-3,1,10,3.14,1.8,2131.17
CLUST-LOT-03,W04,-1,-2,1,10,2.51,1.77,2113.89
CLUST-LOT-03,W04,-1,-1,2,21,2.23,1.85,2075.44
CLUST-LOT-03,W04,-1,0,2,23,2.64,1.8,2095.01
CLUST-LOT-03,W04,-1,1,1,10,2.24,1.78,2088.17
CLUST-LOT-03,W04,-1,2,1,10,3.09,1.77,2122.37
CLUST-LOT-03,W04,-1,3,1,10,3.48,1.78,2098.74
CLUST-LOT-03,W04,-1,4,1,10,3.12,1.77,2074.22
CLUST-LOT-03,W04,-1,5,1,10,3.16,1.81,2064.21
CLUST-LOT-03,W04,-1,6,1,10,3.48,1.81,2071.38
CLUST-LOT-03,W04,-1,7,1,10,3.34,1.85,2114.1
CLUST-LOT-03,W04,-1,8,1,10,2.87,1.75,2140.67
CLUST-LOT-03,W04,0,-8,1,10,2.72,1.85,2112.39
CLUST-LOT-03,W04,0,-7,1,10,2.96,1.85,2095.96
CLUST-LOT-03,W04,0,-6,1,10,2.52,1.75,2060.69
CLUST-LOT-03,W04,0,-5,1,10,3,1.83,2098.27
CLUST-LOT-03,W04,0,-4,1,10,2.73,1.81,2098.14
CLUST-LOT-03,W04,0,-3,2,21,2.57,1.75,2103.74
CLUST-LOT-03,W04,0,-2,2,23,3.08,1.76,2086.66
CLUST-LOT-03,W04,0,-1,3,32,2.74,1.82,2126.49
CLUST-LOT-03,W04,0,0,1,10,2.64,1.81,2118.94
CLUST-LOT-03,W04,0,1,2,23,2.94,1.78,2084.14
