lot,wafer,x,y,hbin,sbin,leakage,voltage,frequency
HY-LOT-04,W02,5,0,1,10,1.949,1.824,2097.66
HY-LOT-04,W02,5,1,1,10,1.853,1.819,2099.42
HY-LOT-04,W02,5,2,1,10,1.764,1.795,2117.33
HY-LOT-04,W02,5,3,1,10,2.021,1.799,2092.65
HY-LOT-04,W02,5,4,1,10,2.213,1.792,2094.83
HY-LOT-04,W02,5,5,1,10,1.991,1.799,2125.66
HY-LOT-04,W02,5,6,1,10,1.89,1.792,2108.49
HY-LOT-04,W02,6,-5,1,10,2.06,1.786,2116.44
HY-LOT-04,W02,6,-4,1,10,2.011,1.768,2079.14
HY-LOT-04,W02,6,-3,1,10,2.094,1.792,2111.28
HY-LOT-04,W02,6,-2,1,10,1.91,1.785,2090.75
HY-LOT-04,W02,6,-1,1,10,2.037,1.831,2099.39
HY-LOT-04,W02,6,0,1,10,2.296,1.791,2087.06
HY-LOT-04,W02,6,1,1,10,2.167,1.771,2058.28
HY-LOT-04,W02,6,2,1,10,2.087,1.791,2088.13
HY-LOT-04,W02,6,3,1,10,2.148,1.784,2107.83
HY-LOT-04,W02,6,4,1,10,1.749,1.822,2096.63
HY-LOT-04,W02,6,5,1,10,2.153,1.802,2121.97
HY-LOT-04,W02,7,-4,1,10,1.93,1.817,2133.66
HY-LOT-04,W02,7,-3,1,10,2.27,1.783,2085.46
HY-LOT-04,W02,7,-2,1,10,1.997,1.803,2089.97
HY-LOT-04,W02,7,-1,1,10,2.04,1.778,2100.18
HY-LOT-04,W02,7,0,1,10,1.983,1.772,2080.82
HY-LOT-04,W02,7,1,1,10,2.229,1.805,2117.91
HY-LOT-04,W02,7,2,1,10,2.146,1.807,2122.23
HY-LOT-04,W02,7,3,1,10,2.077,1.815,2077.79
HY-LOT-04,W02,7,4,1,10,1.818,1.791,2130.84
HY-LOT-04,W02,8,-2,1,10,2.163,1.818,2082.61
HY-LOT-04,W02,8,-1,1,10,2.316,1.803,2114.21
HY-LOT-04,W02,8,0,1,10,2.389,1.765,2083.49
HY-LOT-04,W02,8,1,1,10,2.311,1.787,2064.07
HY-LOT-04,W02,8,2,1,10,1.79,1.805,2105.63
HY-LOT-04,W03,-8,-2,1,10,2.148,1.797,2085.12
HY-LOT-04,W03,-8,-1,1,10,2.347,1.81,2078.27
HY-LOT-04,W03,-8,0,1,10,1.821,1.776,2107.98
HY-LOT-04,W03,-8,1,1,10,2.134,1.821,2083.67
HY-LOT-04,W03,-8,2,1,10,2.251,1.784,2109.14
HY-LOT-04,W03,-7,-4,1,10,2.22,1.811,2103.99
HY-LOT-04,W03,-7,-3,1,10,2.387,1.799,2088.91
HY-LOT-04,W03,-7,-2,1,10,1.922,1.79,2094.48
HY-LOT-04,W03,-7,-1,1,10,1.795,1.81,2119.25
HY-LOT-04,W03,-7,0,1,10,2.176,1.809,2096.68
HY-LOT-04,W03,-7,1,1,10,2.043,1.817,2066.22
HY-LOT-04,W03,-7,2,1,10,1.868,1.794,2094.54
HY-LOT-04,W03,-7,3,1,10,2.274,1.787,2080.64
HY-LOT-04,W03,-7,4,1,10,2.437,1.797,2094.16
HY-LOT-04,W03,-6,-5,1,10,2.068,1.834,2118.22
HY-LOT-04,W03,-6,-4,1,10,2.064,1.82,2109.98
HY-LOT-04,W03,-6,-3,1,10,2.133,1.823,2091.28
HY-LOT-04,W03,-6,-2,1,10,1.91,1.826,2068.18
HY-LOT-04,W03,-6,-1,1,10,1.723,1.792,2071.72
HY-LOT-04,W03,-6,0,1,10,2.386,1.816,2101.01
HY-LOT-04,W03,-6,1,1,10,2.363,1.785,2097.79
HY-LOT-04,W03,-6,2,1,10,1.973,1.783,2092.3
HY-LOT-04,W03,-6,3,1,10,2.144,1.772,2081.6
HY-LOT-04,W03,-6,4,1,10,2.146,1.799,2092.25
HY-LOT-04,W03,-6,5,1,10,2.041,1.787,2086.89
HY-LOT-04,W03,-5,-6,1,10,2.583,1.823,2089.92
HY-LOT-04,W03,-5,-5,1,10,1.965,1.796,2091.91
HY-LOT-04,W03,-5,-4,1,10,2.032,1.782,2116.17
HY-LOT-04,W03,-5,-3,1,10,2.02,1.816,2108.47
HY-LOT-04,W03,-5,-2,1,10,2.13,1.786,2083.31
HY-LOT-04,W03,-5,-1,1,10,1.988,1.781,2100.74
HY-LOT-04,W03,-5,0,1,10,2.298,1.799,2116.55
HY-LOT-04,W03,-5,1,1,10,2.277,1.792,2077.53
HY-LOT-04,W03,-5,2,1,10,2.03,1.823,2108.3
HY-LOT-04,W03,-5,3,1,10,2.178,1.78,2106.86
HY-LOT-04,W03,-5,4,1,10,2.301,1.816,2101.09
HY-LOT-04,W03,-5,5,1,10,1.843,1.801,2130.22
HY-LOT-04,W03,-5,6,1,10,2.038,1.781,2081.43
HY-LOT-04,W03,-4,-7,1,10,2.124,1.793,2097.73
HY-LOT-04,W03,-4,-6,1,10,2.217,1.818,2102.8
HY-LOT-04,W03,-4,-5,1,10,2.154,1.771,2096.13
HY-LOT-04,W03,-4,-4,1,10,1.938,1.814,2082.15
HY-LOT-04,W03,-4,-3,1,10,2.266,1.833,2094.35
HY-LOT-04,W03,-4,-2,1,10,1.773,1.823,2081.34
HY-LOT-04,W03,-4,-1,1,10,2.281,1.8,2099.44
HY-LOT-04,W03,-4,0,1,10,2.219,1.763,2075.89
HY-LOT-04,W03,-4,1,1,10,2.27,1.808,2096.93
HY-LOT-04,W03,-4,2,1,10,2.075,1.824,2113.12
HY-LOT-04,W03,-4,3,1,10,2.055,1.808,2106.62
HY-LOT-04,W03,-4,4,1,10,1.912,1.808,2104.67
HY-LOT-04,W03,-4,5,1,10,1.855,1.838,2109.05
HY-LOT-04,W03,-4,6,1,10,2.131,1.803,2125.21
HY-LOT-04,W03,-4,7,1,10,2.317,1.832,2119.98
HY-LOT-04,W03,-3,-7,1,10,2.414,1.807,2113.88
HY-LOT-04,W03,-3,-6,1,10,2.164,1.814,2108.16
HY-LOT-04,W03,-3,-5,1,10,2.559,1.797,2078.95
HY-LOT-04,W03,-3,-4,1,10,2.351,1.82,2107.84
HY-LOT-04,W03,-3,-3,1,10,2.212,1.782,2103.21
HY-LOT-04,W03,-3,-2,1,10,2.152,1.801,2099.36
HY-LOT-04,W03,-3,-1,1,10,1.957,1.797,2086.32
HY-LOT-04,W03,-3,0,1,10,2.1,1.82,2108.18
HY-LOT-04,W03,-3,1,1,10,1.969,1.816,2095.27
HY-LOT-04,W03,-3,2,1,10,2.486,1.816,2123.58
HY-LOT-04,W03,-3,3,1,10,1.93,1.791,2101.56
HY-LOT-04,W03,-3,4,1,10,2.077,1.834,2062.15
HY-LOT-04,W03,-3,5,1,10,2.388,1.814,2098.01
HY-LOT-04,W03,-3,6,1,10,1.87,1.806,2077.7
HY-LOT-04,W03,-3,7,1,10,2.409,1.791,2099.22
HY-LOT-04,W03,-2,-8,1,10,2.045,1.776,2105.16
HY-LOT-04,W03,-2,-7,1,10,2.419,1.812,2106.15
HY-LOT-04,W03,-2,-6,1,10,1.758,1.78,2087.28
HY-LOT-04,W03,-2,-5,1,10,2.477,1.805,2104.68
HY-LOT-04,W03,-2,-4,1,10,2.18,1.798,2068.32
HY-LOT-04,W03,-2,-3,1,10,2.162,1.805,2081.26
HY-LOT-04,W03,-2,-2,1,10,2.259,1.781,2115.45
HY-LOT-04,W03,-2,-1,1,10,1.947,1.81,2091.98
HY-LOT-04,W03,-2,0,1,10,2.3,1.818,2089.98
HY-LOT-04,W03,-2,1,1,10,2.057,1.798,2087.82
HY-LOT-04,W03,-2,2,1,10,1.883,1.774,2112.37
HY-LOT-04,W03,-2,3,1,10,2.123,1.783,2095.06
HY-LOT-04,W03,-2,4,1,10,2.479,1.797,2078.12
HY-LOT-04,W03,-2,5,1,10,2.274,1.787,2099.34
HY-LOT-04,W03,-2,6,1,10,2.074,1.792,2121.38
HY-LOT-04,W03,-2,7,1,10,2.098,1.819,2099.14
HY-LOT-04,W03,-2,8,1,10,2.423,1.797,2117.97
HY-LOT-04,W03,-1,-8,1,10,2.075,1.801,2098.34
HY-LOT-04,W03,-1,-7,1,10,2.444,1.81,2117.86
HY-LOT-04,W03,-1,-6,1,10,2.093,1.825,2073.43
HY-LOT-04,W03,-1,-5,1,10,2.098,1.793,2125.86
HY-LOT-04,W03,-1,-4,1,10,1.893,1.807,2091.1
HY-LOT-04,W03,-1,-3,1,10,2.114,1.787,2098.81
HY-LOT-04,W03,-1,-2,1,10,2.357,1.809,2071.54
HY-LOT-04,W03,-1,-1,1,10,2.148,1.77,2087.18
HY-LOT-04,W03,-1,0,1,10,2.129,1.822,2075.81
HY-LOT-04,W03,-1,1,1,10,2.309,1.809,2095.61
HY-LOT-04,W03,-1,2,1,10,2.201,1.798,2098.65
HY-LOT-04,W03,-1,3,1,10,1.797,1.823,2101.96
HY-LOT-04,W03,-1,4,1,10,2.12,1.783,2085.89
HY-LOT-04,W03,-1,5,1,10,2.278,1.815,2107.43
HY-LOT-04,W03,-1,6,1,10,2.285,1.772,2095.39
HY-LOT-04,W03,-1,7,1,10,2.004,1.823,2101.43
HY-LOT-04,W03,-1,8,1,10,2.003,1.799,2065.5
HY-LOT-04,W03,0,-8,1,10,1.973,1.805,2120.99
HY-LOT-04,W03,0,-7,1,10,1.827,1.803,2105.68
HY-LOT-04,W03,0,-6,1,10,2.576,1.784,2085.07
HY-LOT-04,W03,0,-5,1,10,2.247,1.795,2122.15
HY-LOT-04,W03,0,-4,1,10,2.351,1.814,2100.42
HY-LOT-04,W03,0,-3,1,10,1.8,1.784,2112.55
HY-LOT-04,W03,0,-2,1,10,2.141,1.777,2110.75
HY-LOT-04,W03,0,-1,1,10,1.924,1.807,2125.37
HY-LOT-04,W03,0,0,1,10,2.032,1.82,2127.7
HY-LOT-04,W03,0,1,2,21,2.181,1.768,2086.19
HY-LOT-04,W03,0,2,1,10,2.106,1.793,2119.77
HY-LOT-04,W03,0,3,1,10,2.297,1.778,2117.94
HY-LOT-04,W03,0,4,1,10,1.858,1.816,2110.7
HY-LOT-04,W03,0,5,1,10,2.096,1.79,2111.94
HY-LOT-04,W03,0,6,1,10,2.273,1.782,2081.65
HY-LOT-04,W03,0,7,1,10,2.135,1.779,2086.32
HY-LOT-04,W03,0,8,1,10,2.273,1.794,2089.05
HY-LOT-04,W03,1,-8,1,10,1.979,1.79,2083.91
HY-LOT-04,W03,1,-7,1,10,2.413,1.796,2084.41
HY-LOT-04,W03,1,-6,1,10,1.64,1.771,2119.48
HY-LOT-04,W03,1,-5,1,10,2.011,1.773,2092.86
HY-LOT-04,W03,1,-4,1,10,2.236,1.812,2106.16
HY-LOT-04,W03,1,-3,1,10,2.323,1.789,2091.75
HY-LOT-04,W03,1,-2,1,10,2.271,1.806,2085.93
HY-LOT-04,W03,1,-1,1,10,2.009,1.808,2115.23
HY-LOT-04,W03,1,0,1,10,2.14,1.794,2105.68
HY-LOT-04,W03,1,1,1,10,2.304,1.785,2087.68
HY-LOT-04,W03,1,2,1,10,2.305,1.814,2093.78
HY-LOT-04,W03,1,3,1,10,2.379,1.807,2093.42
HY-LOT-04,W03,1,4,1,10,2.01,1.771,2103.14
HY-LOT-04,W03,1,5,1,10,1.867,1.802,2121.76
HY-LOT-04,W03,1,6,1,10,2.229,1.81,2104.89
HY-LOT-04,W03,1,7,1,10,2.534,1.77,2090.68
HY-LOT-04,W03,1,8,1,10,2.264,1.821,2092.37
HY-LOT-04,W03,2,-8,1,10,2.109,1.824,2133.59
HY-LOT-04,W03,2,-7,1,10,1.976,1.814,2065.69
HY-LOT-04,W03,2,-6,1,10,2.155,1.806,2098.66
HY-LOT-04,W03,2,-5,1,10,1.723,1.792,2078.15
HY-LOT-04,W03,2,-4,1,10,2.17,1.799,2094.69
HY-LOT-04,W03,2,-3,1,10,1.883,1.783,2103.74
HY-LOT-04,W03,2,-2,1,10,2.571,1.791,2107.15
HY-LOT-04,W03,2,-1,1,10,1.889,1.734,2069.15
HY-LOT-04,W03,2,0,1,10,2.413,1.827,2110.68
HY-LOT-04,W03,2,1,1,10,1.9,1.781,2083.18
HY-LOT-04,W03,2,2,1,10,1.794,1.807,2131.5
HY-LOT-04,W03,2,3,1,10,2.188,1.795,2106.86
HY-LOT-04,W03,2,4,1,10,2.355,1.803,2114.45
HY-LOT-04,W03,2,5,1,10,2.338,1.825,2087.38
HY-LOT-04,W03,2,6,1,10,2.048,1.804,2118.34
HY-LOT-04,W03,2,7,1,10,2.123,1.809,2114.73
HY-LOT-04,W03,2,8,1,10,2.067,1.812,2078.73
HY-LOT-04,W03,3,-7,1,10,2.148,1.806,2082.91
HY-LOT-04,W03,3,-6,1,10,2.415,1.812,2103.07
HY-LOT-04,W03,3,-5,1,10,2.313,1.802,2117.88
HY-LOT-04,W03,3,-4,1,10,2.147,1.799,2085.31
HY-LOT-04,W03,3,-3,1,10,1.798,1.823,2112.31
HY-LOT-04,W03,3,-2,1,10,1.981,1.772,2093.19
HY-LOT-04,W03,3,-1,1,10,1.724,1.8,2104.79
HY-LOT-04,W03,3,0,1,10,2.253,1.803,2115.38
HY-LOT-04,W03,3,1,1,10,2.064,1.798,2104.79
HY-LOT-04,W03,3,2,1,10,2.392,1.786,2079.49
HY-LOT-04,W03,3,3,1,10,2.107,1.795,2139.79
HY-LOT-04,W03,3,4,1,10,2.132,1.789,2106.83
HY-LOT-04,W03,3,5,1,10,2.519,1.798,2128.98
HY-LOT-04,W03,3,6,1,10,2.178,1.789,2104.45
HY-LOT-04,W03,3,7,1,10,2.143,1.786,2114.84
HY-LOT-04,W03,4,-7,1,10,1.896,1.842,2086.99
HY-LOT-04,W03,4,-6,1,10,2.308,1.783,2094.93
HY-LOT-04,W03,4,-5,1,10,2.189,1.818,2098.3
HY-LOT-04,W03,4,-4,1,10,2.132,1.773,2091.88
HY-LOT-04,W03,4,-3,1,10,1.875,1.814,2088.19
HY-LOT-04,W03,4,-2,1,10,2.211,1.803,2125.94
HY-LOT-04,W03,4,-1,1,10,1.752,1.806,2128.95
HY-LOT-04,W03,4,0,1,10,2.445,1.812,2076.87
HY-LOT-04,W03,4,1,1,10,1.972,1.77,2070.63
HY-LOT-04,W03,4,2,2,21,2.114,1.811,2121.64
HY-LOT-04,W03,4,3,1,10,2.12,1.84,2103.42
HY-LOT-04,W03,4,4,1,10,2.205,1.787,2121.1
HY-LOT-04,W03,4,5,1,10,2.07,1.81,2122.65
HY-LOT-04,W03,4,6,1,10,2.337,1.81,2093.91
HY-LOT-04,W03,4,7,1,10,2.126,1.767,2101.63
HY-LOT-04,W03,5,-6,1,10,2.125,1.802,2103.27
HY-LOT-04,W03,5,-5,1,10,1.664,1.794,2121.63
HY-LOT-04,W03,5,-4,1,10,2.564,1.793,2091.19
HY-LOT-04,W03,5,-3,1,10,2.15,1.827,2091.85
HY-LOT-04,W03,5,-2,1,10,2.316,1.822,2134.4
HY-LOT-04,W03,5,-1,1,10,2.003,1.799,2098.77
HY-LOT-04,W03,5,0,1,10,1.904,1.796,2083.55
HY-LOT-04,W03,5,1,1,10,2.525,1.79,2102.87
HY-LOT-04,W03,5,2,1,10,1.855,1.787,2110.81
HY-LOT-04,W03,5,3,1,10,2.276,1.792,2128.01
HY-LOT-04,W03,5,4,1,10,2.113,1.768,2133.6
HY-LOT-04,W03,5,5,1,10,2.162,1.812,2104.09
HY-LOT-04,W03,5,6,1,10,2.543,1.788,2096.37
HY-LOT-04,W03,6,-5,1,10,2.201,1.777,2108.13
HY-LOT-04,W03,6,-4,1,10,1.803,1.797,2093.37
HY-LOT-04,W03,6,-3,1,10,2.068,1.786,2112.4
HY-LOT-04,W03,6,-2,1,10,2.064,1.806,2090.76
HY-LOT-04,W03,6,-1,1,10,2.141,1.84,2081.5
HY-LOT-04,W03,6,0,1,10,2.155,1.788,2092.31
HY-LOT-04,W03,6,1,1,10,2.288,1.795,2115.51
HY-LOT-04,W03,6,2,1,10,1.882,1.796,2106.44
HY-LOT-04,W03,6,3,1,10,1.96,1.78,2097.23
HY-LOT-04,W03,6,4,1,10,1.926,1.794,2094.1
HY-LOT-04,W03,6,5,1,10,2.085,1.792,2107.9
HY-LOT-04,W03,7,-4,1,10,2.159,1.812,2141.37
HY-LOT-04,W03,7,-3,1,10,2.473,1.799,2066.53
HY-LOT-04,W03,7,-2,1,10,2.172,1.778,2087.85
HY-LOT-04,W03,7,-1,1,10,1.993,1.822,2108.14
HY-LOT-04,W03,7,0,1,10,2.066,1.803,2102.28
HY-LOT-04,W03,7,1,1,10,2.237,1.799,2090.06
HY-LOT-04,W03,7,2,1,10,2.076,1.814,2096.22
HY-LOT-04,W03,7,3,1,10,2.122,1.806,2078.34
HY-LOT-04,W03,7,4,1,10,2.196,1.789,2107.73
HY-LOT-04,W03,8,-2,1,10,1.871,1.795,2079.33
HY-LOT-04,W03,8,-1,1,10,2.283,1.784,2119.87
HY-LOT-04,W03,8,0,1,10,2.103,1.804,2100.8
HY-LOT-04,W03,8,1,1,10,2.272,1.791,2082.13
HY-LOT-04,W03,8,2,1,10,2.186,1.796,2115.65
HY-LOT-04,W04,-8,-2,1,10,1.925,1.822,2092.5
HY-LOT-04,W04,-8,-1,1,10,2.355,1.795,2108.46
HY-LOT-04,W04,-8,0,2,21,2.275,1.783,2112.35
HY-LOT-04,W04,-8,1,1,10,1.965,1.801,2106.64
HY-LOT-04,W04,-8,2,1,10,2.072,1.775,2091.03
HY-LOT-04,W04,-7,-4,1,10,2.275,1.835,2107.24
HY-LOT-04,W04,-7,-3,1,10,2.015,1.793,2094.87
HY-LOT-04,W04,-7,-2,1,10,2.032,1.784,2099.42
HY-LOT-04,W04,-7,-1,1,10,2.335,1.794,2103.1
HY-LOT-04,W04,-7,0,1,10,2.259,1.81,2087.96
HY-LOT-04,W04,-7,1,1,10,2.497,1.81,2111.39
HY-LOT-04,W04,-7,2,1,10,2.193,1.799,2080.67
HY-LOT-04,W04,-7,3,1,10,2.268,1.759,2102.38
HY-LOT-04,W04,-7,4,1,10,2.523,1.794,2121.95
HY-LOT-04,W04,-6,-5,1,10,2.224,1.817,2117.89
HY-LOT-04,W04,-6,-4,1,10,2.349,1.779,2086.94
HY-LOT-04,W04,-6,-3,1,10,2.188,1.775,2110.11
HY-LOT-04,W04,-6,-2,1,10,2.307,1.798,2097.48
HY-LOT-04,W04,-6,-1,1,10,2.079,1.791,2104.36
HY-LOT-04,W04,-6,0,1,10,2.671,1.808,2106.32
HY-LOT-04,W04,-6,1,1,10,2.032,1.813,2089.96
HY-LOT-04,W04,-6,2,1,10,2.449,1.823,2094.8
HY-LOT-04,W04,-6,3,1,10,2.31,1.772,2066.54
HY-LOT-04,W04,-6,4,1,10,2.314,1.785,2090.25
HY-LOT-04,W04,-6,5,1,10,2.432,1.792,2092.67
HY-LOT-04,W04,-5,-6,1,10,2.447,1.833,2110.57
HY-LOT-04,W04,-5,-5,1,10,1.827,1.786,2106.58
HY-LOT-04,W04,-5,-4,1,10,2.625,1.759,2069.13
HY-LOT-04,W04,-5,-3,1,10,2.542,1.81,2118.1
HY-LOT-04,W04,-5,-2,1,10,2.477,1.791,2111.72
HY-LOT-04,W04,-5,-1,1,10,2.493,1.802,2103.74
HY-LOT-04,W04,-5,0,1,10,2.449,1.814,2102.65
HY-LOT-04,W04,-5,1,1,10,2.164,1.812,2084.37
HY-LOT-04,W04,-5,2,1,10,2.017,1.781,2099.74
HY-LOT-04,W04,-5,3,1,10,2.235,1.799,2074.26
HY-LOT-04,W04,-5,4,1,10,2.245,1.8,2100.23
HY-LOT-04,W04,-5,5,1,10,1.999,1.816,2088.37
HY-LOT-04,W04,-5,6,1,10,2.46,1.804,2087.76
HY-LOT-04,W04,-4,-7,1,10,2.251,1.803,2118.37
HY-LOT-04,W04,-4,-6,1,10,2.25,1.78,2121.46
HY-LOT-04,W04,-4,-5,1,10,2.353,1.793,2098.85
HY-LOT-04,W04,-4,-4,1,10,1.807,1.819,2125.81
HY-LOT-04,W04,-4,-3,1,10,2.306,1.797,2095.86
HY-LOT-04,W04,-4,-2,1,10,2.254,1.804,2098.54
HY-LOT-04,W04,-4,-1,1,10,2.196,1.789,2111.39
HY-LOT-04,W04,-4,0,1,10,2.316,1.813,2127.47
HY-LOT-04,W04,-4,1,1,10,2.182,1.783,2087.99
HY-LOT-04,W04,-4,2,1,10,2.19,1.799,2097.79
HY-LOT-04,W04,-4,3,1,10,2.253,1.829,2107.99
HY-LOT-04,W04,-4,4,1,10,2.201,1.829,2090.65
HY-LOT-04,W04,-4,5,2,21,1.885,1.813,2100.98
HY-LOT-04,W04,-4,6,1,10,2.148,1.84,2123.38
HY-LOT-04,W04,-4,7,1,10,2.094,1.802,2102.15
HY-LOT-04,W04,-3,-7,1,10,1.862,1.811,2111.3
HY-LOT-04,W04,-3,-6,1,10,2.555,1.797,2098.43
HY-LOT-04,W04,-3,-5,1,10,1.924,1.799,2115.51
HY-LOT-04,W04,-3,-4,1,10,2.233,1.808,2095.22
HY-LOT-04,W04,-3,-3,1,10,2.52,1.782,2086.95
HY-LOT-04,W04,-3,-2,1,10,2.169,1.794,2060.31
HY-LOT-04,W04,-3,-1,1,10,2.333,1.816,2069.19
HY-LOT-04,W04,-3,0,1,10,2.623,1.786,2095.31
HY-LOT-04,W04,-3,1,1,10,2.432,1.813,2091.86
HY-LOT-04,W04,-3,2,1,10,2.434,1.804,2119.32
HY-LOT-04,W04,-3,3,1,10,1.943,1.782,2122.2
HY-LOT-04,W04,-3,4,1,10,2.382,1.792,2110.79
HY-LOT-04,W04,-3,5,1,10,2.183,1.777,2104.25
HY-LOT-04,W04,-3,6,1,10,2.088,1.797,2100.44
HY-LOT-04,W04,-3,7,1,10,2.039,1.811,2101.99
HY-LOT-04,W04,-2,-8,1,10,1.95,1.756,2094.98
HY-LOT-04,W04,-2,-7,1,10,2.433,1.836,2099.24
HY-LOT-04,W04,-2,-6,1,10,2.294,1.792,2090.7
HY-LOT-04,W04,-2,-5,1,10,1.999,1.759,2075.07
HY-LOT-04,W04,-2,-4,1,10,1.952,1.822,2112.93
HY-LOT-04,W04,-2,-3,1,10,2.393,1.786,2124.03
HY-LOT-04,W04,-2,-2,1,10,2.225,1.813,2076.65
HY-LOT-04,W04,-2,-1,1,10,2.388,1.773,2102.22
HY-LOT-04,W04,-2,0,1,10,2.334,1.806,2084.24
HY-LOT-04,W04,-2,1,1,10,2.336,1.81,2113.3
HY-LOT-04,W04,-2,2,1,10,1.964,1.795,2107.38
HY-LOT-04,W04,-2,3,1,10,2.25,1.799,2079.25
HY-LOT-04,W04,-2,4,1,10,2.059,1.802,2096.58
HY-LOT-04,W04,-2,5,1,10,2.097,1.825,2080.71
HY-LOT-04,W04,-2,6,1,10,2.805,1.795,2110.74
HY-LOT-04,W04,-2,7,1,10,2.371,1.822,2091.76
HY-LOT-04,W04,-2,8,1,10,2.211,1.774,2091.69
HY-LOT-04,W04,-1,-8,1,10,2.336,1.816,2092.75
HY-LOT-04,W04,-1,-7,1,10,2.204,1.817,2096.51
HY-LOT-04,W04,-1,-6,1,10,2.341,1.808,2115.34
HY-LOT-04,W04,-1,-5,1,10,1.971,1.805,2093.7
HY-LOT-04,W04,-1,-4,1,10,2.301,1.826,2084.32
HY-LOT-04,W04,-1,-3,1,10,2.247,1.803,2117
HY-LOT-04,W04,-1,-2,1,10,2.516,1.786,2088.18
HY-LOT-04,W04,-1,-1,1,10,2.307,1.794,2065.99
HY-LOT-04,W04,-1,0,1,10,2.68,1.832,2093.48
HY-LOT-04,W04,-1,1,1,10,2.112,1.824,2090.25
HY-LOT-04,W04,-1,2,1,10,2.161,1.807,2085.83
HY-LOT-04,W04,-1,3,1,10,2.775,1.81,2074.83
HY-LOT-04,W04,-1,4,1,10,2.324,1.811,2109.14
HY-LOT-04,W04,-1,5,1,10,2.295,1.806,2098.78
HY-LOT-04,W04,-1,6,1,10,2.445,1.815,2107.63
HY-LOT-04,W04,-1,7,1,10,1.985,1.786,2110.17
HY-LOT-04,W04,-1,8,1,10,2.36,1.821,2095.79
HY-LOT-04,W04,0,-8,1,10,2.483,1.779,2107.83
HY-LOT-04,W04,0,-7,1,10,2.14,1.806,2093.4
HY-LOT-04,W04,0,-6,1,10,2.246,1.805,2110.71
HY-LOT-04,W04,0,-5,1,10,2.074,1.816,2106.55
HY-LOT-04,W04,0,-4,1,10,1.763,1.816,2092.15
HY-LOT-04,W04,0,-3,1,10,2.288,1.812,2083.7
HY-LOT-04,W04,0,-2,1,10,2.293,1.786,2116.61
HY-LOT-04,W04,0,-1,1,10,2.467,1.804,2110.48
HY-LOT-04,W04,0,0,1,10,2.524,1.778,2124.78
HY-LOT-04,W04,0,1,1,10,2.188,1.815,2097.61
HY-LOT-04,W04,0,2,1,10,1.788,1.761,2099.59
HY-LOT-04,W04,0,3,1,10,2.669,1.809,2071.74
HY-LOT-04,W04,0,4,1,10,2.174,1.786,2078.17
HY-LOT-04,W04,0,5,1,10,2.101,1.812,2117.88
HY-LOT-04,W04,0,6,1,10,2.012,1.822,2096.29
HY-LOT-04,W04,0,7,1,10,1.889,1.798,2106.38
HY-LOT-04,W04,0,8,1,10,2.136,1.806,2129.26
HY-LOT-04,W04,1,-8,1,10,2.323,1.787,2112.07
HY-LOT-04,W04,1,-7,1,10,2.247,1.821,2102.34
HY-LOT-04,W04,1,-6,1,10,2.135,1.804,2107.59
HY-LOT-04,W04,1,-5,1,10,2.039,1.762,2088.62
HY-LOT-04,W04,1,-4,1,10,2.294,1.802,2092.02
HY-LOT-04,W04,1,-3,1,10,2.174,1.795,2065.54
HY-LOT-04,W04,1,-2,1,10,2.334,1.799,2074.56
HY-LOT-04,W04,1,-1,1,10,2.187,1.794,2091.84
HY-LOT-04,W04,1,0,1,10,2.215,1.791,2077.58
HY-LOT-04,W04,1,1,1,10,2.054,1.796,2084.78
HY-LOT-04,W04,1,2,1,10,2.375,1.787,2126.02
HY-LOT-04,W04,1,3,1,10,2.49,1.773,2123.37
HY-LOT-04,W04,1,4,1,10,2.098,1.808,2103.75
HY-LOT-04,W04,1,5,1,10,2.214,1.82,2115.25
HY-LOT-04,W04,1,6,1,10,2.236,1.816,2057.79
HY-LOT-04,W04,1,7,1,10,2.343,1.781,2111.2
HY-LOT-04,W04,1,8,1,10,2.241,1.789,2106.85
HY-LOT-04,W04,2,-8,1,10,1.989,1.796,2100.79
HY-LOT-04,W04,2,-7,1,10,2.324,1.808,2086.16
HY-LOT-04,W04,2,-6,1,10,2.157,1.809,2126.73
HY-LOT-04,W04,2,-5,1,10,1.896,1.819,2118.35
HY-LOT-04,W04,2,-4,1,10,2.238,1.779,2106.96
HY-LOT-04,W04,2,-3,1,10,2.381,1.82,2099.01
HY-LOT-04,W04,2,-2,1,10,2.431,1.8,2103.92
HY-LOT-04,W04,2,-1,1,10,2.117,1.804,2068.65
HY-LOT-04,W04,2,0,1,10,2.348,1.806,2106.67
HY-LOT-04,W04,2,1,1,10,2.295,1.803,2114.26
HY-LOT-04,W04,2,2,1,10,2.331,1.806,2108.2
HY-LOT-04,W04,2,3,1,10,2.317,1.815,2112.43
HY-LOT-04,W04,2,4,1,10,2.162,1.781,2120.47
HY-LOT-04,W04,2,5,1,10,2.284,1.78,2107.23
HY-LOT-04,W04,2,6,1,10,2.391,1.811,2115.03
HY-LOT-04,W04,2,7,1,10,2.255,1.786,2108.21
HY-LOT-04,W04,2,8,1,10,2.576,1.799,2104.69
HY-LOT-04,W04,3,-7,1,10,2.131,1.804,2093.08
HY-LOT-04,W04,3,-6,1,10,2.235,1.816,2082.71
HY-LOT-04,W04,3,-5,1,10,2.626,1.788,2117.25
HY-LOT-04,W04,3,-4,1,10,2.443,1.807,2109.76
HY-LOT-04,W04,3,-3,1,10,2.288,1.786,2102.4
