LOT_ID,WAFER_ID,X_LOC,Y_LOC,HARD_BIN,TEST_NAME,RESULT
LOT123,W01,1,-8,1,IP3_DBM,17.330
LOT123,W01,1,-8,1,IDQ_MA,46.82
LOT123,W01,1,-7,1,GAIN_DB,13.468
LOT123,W01,1,-7,1,NF_DB,2.335
LOT123,W01,1,-7,1,IP3_DBM,16.591
LOT123,W01,1,-7,1,IDQ_MA,54.41
LOT123,W01,1,-6,2,GAIN_DB,14.054
LOT123,W01,1,-6,2,NF_DB,1.967
LOT123,W01,1,-6,2,IP3_DBM,17.839
LOT123,W01,1,-6,2,IDQ_MA,48.41
LOT123,W01,1,-5,1,GAIN_DB,11.969
LOT123,W01,1,-5,1,NF_DB,1.773
LOT123,W01,1,-5,1,IP3_DBM,15.824
LOT123,W01,1,-5,1,IDQ_MA,42.38
LOT123,W01,1,-4,1,GAIN_DB,12.224
LOT123,W01,1,-4,1,NF_DB,1.780
LOT123,W01,1,-4,1,IP3_DBM,17.333
LOT123,W01,1,-4,1,IDQ_MA,42.54
LOT123,W01,1,-3,1,GAIN_DB,12.281
LOT123,W01,1,-3,1,NF_DB,1.610
LOT123,W01,1,-3,1,IP3_DBM,20.714
LOT123,W01,1,-3,1,IDQ_MA,53.06
LOT123,W01,1,-2,1,GAIN_DB,12.723
LOT123,W01,1,-2,1,NF_DB,1.784
LOT123,W01,1,-2,1,IP3_DBM,19.948
LOT123,W01,1,-2,1,IDQ_MA,44.46
LOT123,W01,1,-1,1,GAIN_DB,12.317
LOT123,W01,1,-1,1,NF_DB,2.279
LOT123,W01,1,-1,1,IP3_DBM,16.446
LOT123,W01,1,-1,1,IDQ_MA,49.17
LOT123,W01,1,0,1,GAIN_DB,13.192
LOT123,W01,1,0,1,NF_DB,2.380
LOT123,W01,1,0,1,IP3_DBM,18.548
LOT123,W01,1,0,1,IDQ_MA,42.77
LOT123,W01,1,1,1,GAIN_DB,13.066
LOT123,W01,1,1,1,NF_DB,2.365
LOT123,W01,1,1,1,IP3_DBM,18.050
LOT123,W01,1,1,1,IDQ_MA,44.46
LOT123,W01,1,2,1,GAIN_DB,11.945
LOT123,W01,1,2,1,NF_DB,1.861
LOT123,W01,1,2,1,IP3_DBM,18.854
LOT123,W01,1,2,1,IDQ_MA,58.35
LOT123,W01,1,3,1,GAIN_DB,14.029
LOT123,W01,1,3,1,NF_DB,2.320
LOT123,W01,1,3,1,IP3_DBM,18.194
LOT123,W01,1,3,1,IDQ_MA,48.92
LOT123,W01,1,4,1,GAIN_DB,13.007
LOT123,W01,1,4,1,NF_DB,2.392
LOT123,W01,1,4,1,IP3_DBM,19.082
LOT123,W01,1,4,1,IDQ_MA,38.92
LOT123,W01,1,5,1,GAIN_DB,12.540
LOT123,W01,1,5,1,NF_DB,1.758
LOT123,W01,1,5,1,IP3_DBM,16.751
LOT123,W01,1,5,1,IDQ_MA,45.20
LOT123,W01,1,6,1,GAIN_DB,12.602
LOT123,W01,1,6,1,NF_DB,2.125
LOT123,W01,1,6,1,IP3_DBM,16.590
LOT123,W01,1,6,1,IDQ_MA,39.14
LOT123,W01,1,7,1,GAIN_DB,12.920
LOT123,W01,1,7,1,NF_DB,2.621
LOT123,W01,1,7,1,IP3_DBM,16.239
LOT123,W01,1,7,1,IDQ_MA,39.97
LOT123,W01,1,8,1,GAIN_DB,13.441
LOT123,W01,1,8,1,NF_DB,2.179
LOT123,W01,1,8,1,IP3_DBM,19.534
LOT123,W01,1,8,1,IDQ_MA,48.40
LOT123,W01,2,-8,1,GAIN_DB,13.600
LOT123,W01,2,-8,1,NF_DB,1.988
LOT123,W01,2,-8,1,IP3_DBM,18.774
LOT123,W01,2,-8,1,IDQ_MA,40.81
LOT123,W01,2,-7,2,GAIN_DB,11.264
LOT123,W01,2,-7,2,NF_DB,1.938
LOT123,W01,2,-7,2,IP3_DBM,19.448
LOT123,W01,2,-7,2,IDQ_MA,46.19
LOT123,W01,2,-6,1,GAIN_DB,12.485
LOT123,W01,2,-6,1,NF_DB,2.345
LOT123,W01,2,-6,1,IP3_DBM,17.261
LOT123,W01,2,-6,1,IDQ_MA,49.18
LOT123,W01,2,-5,1,GAIN_DB,11.445
LOT123,W01,2,-5,1,NF_DB,1.745
LOT123,W01,2,-5,1,IP3_DBM,19.360
LOT123,W01,2,-5,1,IDQ_MA,47.31
LOT123,W01,2,-4,1,GAIN_DB,12.507
LOT123,W01,2,-4,1,NF_DB,2.422
LOT123,W01,2,-4,1,IP3_DBM,19.694
LOT123,W01,2,-4,1,IDQ_MA,39.34
LOT123,W01,2,-3,1,GAIN_DB,12.843
LOT123,W01,2,-3,1,NF_DB,2.060
LOT123,W01,2,-3,1,IP3_DBM,20.203
LOT123,W01,2,-3,1,IDQ_MA,43.80
LOT123,W01,2,-2,1,GAIN_DB,11.960
LOT123,W01,2,-2,1,NF_DB,2.077
LOT123,W01,2,-2,1,IP3_DBM,17.871
LOT123,W01,2,-2,1,IDQ_MA,44.71
LOT123,W01,2,-1,1,GAIN_DB,12.286
LOT123,W01,2,-1,1,NF_DB,2.326
LOT123,W01,2,-1,1,IP3_DBM,17.713
LOT123,W01,2,-1,1,IDQ_MA,48.63
LOT123,W01,2,0,1,GAIN_DB,13.580
LOT123,W01,2,0,1,NF_DB,1.796
LOT123,W01,2,0,1,IP3_DBM,19.060
LOT123,W01,2,0,1,IDQ_MA,59.25
LOT123,W01,2,1,1,GAIN_DB,12.791
LOT123,W01,2,1,1,NF_DB,2.099
LOT123,W01,2,1,1,IP3_DBM,16.576
LOT123,W01,2,1,1,IDQ_MA,49.64
LOT123,W01,2,2,1,GAIN_DB,12.199
LOT123,W01,2,2,1,NF_DB,2.047
LOT123,W01,2,2,1,IP3_DBM,17.481
LOT123,W01,2,2,1,IDQ_MA,42.96
LOT123,W01,2,3,1,GAIN_DB,11.821
LOT123,W01,2,3,1,NF_DB,2.088
LOT123,W01,2,3,1,IP3_DBM,19.330
LOT123,W01,2,3,1,IDQ_MA,52.81
LOT123,W01,2,4,1,GAIN_DB,13.491
LOT123,W01,2,4,1,NF_DB,2.354
LOT123,W01,2,4,1,IP3_DBM,17.033
LOT123,W01,2,4,1,IDQ_MA,41.74
LOT123,W01,2,5,1,GAIN_DB,12.945
LOT123,W01,2,5,1,NF_DB,2.965
LOT123,W01,2,5,1,IP3_DBM,15.799
LOT123,W01,2,5,1,IDQ_MA,38.11
LOT123,W01,2,6,1,GAIN_DB,11.069
LOT123,W01,2,6,1,NF_DB,2.018
LOT123,W01,2,6,1,IP3_DBM,17.836
LOT123,W01,2,6,1,IDQ_MA,41.43
LOT123,W01,2,7,2,GAIN_DB,12.378
LOT123,W01,2,7,2,NF_DB,2.672
LOT123,W01,2,7,2,IP3_DBM,17.591
LOT123,W01,2,7,2,IDQ_MA,48.03
LOT123,W01,2,8,1,GAIN_DB,11.348
LOT123,W01,2,8,1,NF_DB,1.954
LOT123,W01,2,8,1,IP3_DBM,18.713
LOT123,W01,2,8,1,IDQ_MA,36.07
LOT123,W01,3,-8,1,GAIN_DB,13.252
LOT123,W01,3,-8,1,NF_DB,2.170
LOT123,W01,3,-8,1,IP3_DBM,21.430
LOT123,W01,3,-8,1,IDQ_MA,44.00
LOT123,W01,3,-7,1,GAIN_DB,12.485
LOT123,W01,3,-7,1,NF_DB,2.566
LOT123,W01,3,-7,1,IP3_DBM,16.736
LOT123,W01,3,-7,1,IDQ_MA,50.62
LOT123,W01,3,-6,1,GAIN_DB,12.989
LOT123,W01,3,-6,1,NF_DB,2.037
LOT123,W01,3,-6,1,IP3_DBM,16.849
LOT123,W01,3,-6,1,IDQ_MA,49.26
LOT123,W01,3,-5,1,GAIN_DB,12.116
LOT123,W01,3,-5,1,NF_DB,2.284
LOT123,W01,3,-5,1,IP3_DBM,18.310
LOT123,W01,3,-5,1,IDQ_MA,44.65
LOT123,W01,3,-4,1,GAIN_DB,13.113
LOT123,W01,3,-4,1,NF_DB,2.137
LOT123,W01,3,-4,1,IP3_DBM,16.616
LOT123,W01,3,-4,1,IDQ_MA,43.85
LOT123,W01,3,-3,1,GAIN_DB,12.482
LOT123,W01,3,-3,1,NF_DB,2.333
LOT123,W01,3,-3,1,IP3_DBM,15.701
LOT123,W01,3,-3,1,IDQ_MA,42.03
LOT123,W01,3,-2,1,GAIN_DB,11.191
LOT123,W01,3,-2,1,NF_DB,1.917
LOT123,W01,3,-2,1,IP3_DBM,17.235
LOT123,W01,3,-2,1,IDQ_MA,47.79
LOT123,W01,3,-1,1,GAIN_DB,11.882
LOT123,W01,3,-1,1,NF_DB,2.494
LOT123,W01,3,-1,1,IP3_DBM,15.808
LOT123,W01,3,-1,1,IDQ_MA,47.37
LOT123,W01,3,0,1,GAIN_DB,12.783
LOT123,W01,3,0,1,NF_DB,1.695
LOT123,W01,3,0,1,IP3_DBM,17.215
LOT123,W01,3,0,1,IDQ_MA,42.60
LOT123,W01,3,1,2,GAIN_DB,11.500
LOT123,W01,3,1,2,NF_DB,2.545
LOT123,W01,3,1,2,IP3_DBM,17.464
LOT123,W01,3,1,2,IDQ_MA,54.27
LOT123,W01,3,2,1,GAIN_DB,12.891
LOT123,W01,3,2,1,NF_DB,2.007
LOT123,W01,3,2,1,IP3_DBM,14.921
LOT123,W01,3,2,1,IDQ_MA,50.31
LOT123,W01,3,3,1,GAIN_DB,13.980
LOT123,W01,3,3,1,NF_DB,2.590
LOT123,W01,3,3,1,IP3_DBM,18.961
LOT123,W01,3,3,1,IDQ_MA,40.57
LOT123,W01,3,4,1,GAIN_DB,12.913
LOT123,W01,3,4,1,NF_DB,1.995
LOT123,W01,3,4,1,IP3_DBM,15.910
LOT123,W01,3,4,1,IDQ_MA,42.54
LOT123,W01,3,5,1,GAIN_DB,11.810
LOT123,W01,3,5,1,NF_DB,1.324
LOT123,W01,3,5,1,IP3_DBM,17.664
LOT123,W01,3,5,1,IDQ_MA,42.91
LOT123,W01,3,6,1,GAIN_DB,12.836
LOT123,W01,3,6,1,NF_DB,2.843
LOT123,W01,3,6,1,IP3_DBM,19.134
LOT123,W01,3,6,1,IDQ_MA,41.35
LOT123,W01,3,7,1,GAIN_DB,11.988
LOT123,W01,3,7,1,NF_DB,2.083
LOT123,W01,3,7,1,IP3_DBM,21.300
LOT123,W01,3,7,1,IDQ_MA,42.15
LOT123,W01,3,8,1,GAIN_DB,12.186
LOT123,W01,3,8,1,NF_DB,1.601
LOT123,W01,3,8,1,IP3_DBM,19.875
LOT123,W01,3,8,1,IDQ_MA,51.22
LOT123,W01,4,-7,1,GAIN_DB,13.225
LOT123,W01,4,-7,1,NF_DB,2.011
LOT123,W01,4,-7,1,IP3_DBM,18.045
LOT123,W01,4,-7,1,IDQ_MA,45.46
LOT123,W01,4,-6,1,GAIN_DB,12.398
LOT123,W01,4,-6,1,NF_DB,2.161
LOT123,W01,4,-6,1,IP3_DBM,20.672
LOT123,W01,4,-6,1,IDQ_MA,48.57
LOT123,W01,4,-5,1,GAIN_DB,12.918
LOT123,W01,4,-5,1,NF_DB,2.280
LOT123,W01,4,-5,1,IP3_DBM,17.616
LOT123,W01,4,-5,1,IDQ_MA,57.21
LOT123,W01,4,-4,1,GAIN_DB,13.376
LOT123,W01,4,-4,1,NF_DB,1.991
LOT123,W01,4,-4,1,IP3_DBM,19.504
LOT123,W01,4,-4,1,IDQ_MA,49.72
LOT123,W01,4,-3,1,GAIN_DB,12.396
LOT123,W01,4,-3,1,NF_DB,2.347
LOT123,W01,4,-3,1,IP3_DBM,17.870
LOT123,W01,4,-3,1,IDQ_MA,48.08
LOT123,W01,4,-2,2,GAIN_DB,12.709
LOT123,W01,4,-2,2,NF_DB,2.305
LOT123,W01,4,-2,2,IP3_DBM,18.500
LOT123,W01,4,-2,2,IDQ_MA,48.62
LOT123,W01,4,-1,1,GAIN_DB,12.412
LOT123,W01,4,-1,1,NF_DB,1.520
LOT123,W01,4,-1,1,IP3_DBM,17.626
LOT123,W01,4,-1,1,IDQ_MA,42.80
LOT123,W01,4,0,2,GAIN_DB,12.436
LOT123,W01,4,0,2,NF_DB,2.411
LOT123,W01,4,0,2,IP3_DBM,17.597
LOT123,W01,4,0,2,IDQ_MA,49.37
LOT123,W01,4,1,1,GAIN_DB,13.568
LOT123,W01,4,1,1,NF_DB,2.601
LOT123,W01,4,1,1,IP3_DBM,15.618
LOT123,W01,4,1,1,IDQ_MA,38.27
LOT123,W01,4,2,1,GAIN_DB,11.789
LOT123,W01,4,2,1,NF_DB,2.030
LOT123,W01,4,2,1,IP3_DBM,16.193
LOT123,W01,4,2,1,IDQ_MA,38.78
LOT123,W01,4,3,1,GAIN_DB,13.337
LOT123,W01,4,3,1,NF_DB,2.098
LOT123,W01,4,3,1,IP3_DBM,16.543
LOT123,W01,4,3,1,IDQ_MA,47.06
LOT123,W01,4,4,1,GAIN_DB,13.196
LOT123,W01,4,4,1,NF_DB,1.961
LOT123,W01,4,4,1,IP3_DBM,19.264
LOT123,W01,4,4,1,IDQ_MA,38.01
LOT123,W01,4,5,1,GAIN_DB,12.977
LOT123,W01,4,5,1,NF_DB,1.865
LOT123,W01,4,5,1,IP3_DBM,14.465
LOT123,W01,4,5,1,IDQ_MA,49.14
LOT123,W01,4,6,1,GAIN_DB,11.186
LOT123,W01,4,6,1,NF_DB,1.987
LOT123,W01,4,6,1,IP3_DBM,17.485
LOT123,W01,4,6,1,IDQ_MA,47.26
LOT123,W01,4,7,1,GAIN_DB,13.920
LOT123,W01,4,7,1,NF_DB,2.693
LOT123,W01,4,7,1,IP3_DBM,17.884
LOT123,W01,4,7,1,IDQ_MA,50.13
LOT123,W01,5,-7,1,GAIN_DB,12.976
LOT123,W01,5,-7,1,NF_DB,1.581
LOT123,W01,5,-7,1,IP3_DBM,16.954
LOT123,W01,5,-7,1,IDQ_MA,42.65
LOT123,W01,5,-6,1,GAIN_DB,12.349
LOT123,W01,5,-6,1,NF_DB,1.684
LOT123,W01,5,-6,1,IP3_DBM,21.020
LOT123,W01,5,-6,1,IDQ_MA,59.23
LOT123,W01,5,-5,1,GAIN_DB,12.519
LOT123,W01,5,-5,1,NF_DB,1.744
LOT123,W01,5,-5,1,IP3_DBM,17.423
LOT123,W01,5,-5,1,IDQ_MA,46.01
LOT123,W01,5,-4,1,GAIN_DB,12.174
LOT123,W01,5,-4,1,NF_DB,1.384
LOT123,W01,5,-4,1,IP3_DBM,18.884
LOT123,W01,5,-4,1,IDQ_MA,41.92
LOT123,W01,5,-3,1,GAIN_DB,11.823
LOT123,W01,5,-3,1,NF_DB,2.478
LOT123,W01,5,-3,1,IP3_DBM,18.367
LOT123,W01,5,-3,1,IDQ_MA,38.84
LOT123,W01,5,-2,1,GAIN_DB,11.892
LOT123,W01,5,-2,1,NF_DB,1.693
LOT123,W01,5,-2,1,IP3_DBM,19.813
LOT123,W01,5,-2,1,IDQ_MA,47.23
LOT123,W01,5,-1,1,GAIN_DB,13.025
LOT123,W01,5,-1,1,NF_DB,1.910
LOT123,W01,5,-1,1,IP3_DBM,18.174
LOT123,W01,5,-1,1,IDQ_MA,45.12
LOT123,W01,5,0,1,GAIN_DB,12.702
LOT123,W01,5,0,1,NF_DB,2.840
LOT123,W01,5,0,1,IP3_DBM,16.805
LOT123,W01,5,0,1,IDQ_MA,47.76
LOT123,W01,5,1,1,GAIN_DB,13.442
LOT123,W01,5,1,1,NF_DB,1.902
LOT123,W01,5,1,1,IP3_DBM,19.403
LOT123,W01,5,1,1,IDQ_MA,47.10
LOT123,W01,5,2,1,GAIN_DB,11.486
LOT123,W01,5,2,1,NF_DB,2.275
LOT123,W01,5,2,1,IP3_DBM,18.528
LOT123,W01,5,2,1,IDQ_MA,44.15
LOT123,W01,5,3,1,GAIN_DB,11.601
LOT123,W01,5,3,1,NF_DB,1.987
LOT123,W01,5,3,1,IP3_DBM,18.927
LOT123,W01,5,3,1,IDQ_MA,50.12
LOT123,W01,5,4,1,GAIN_DB,12.802
LOT123,W01,5,4,1,NF_DB,1.814
LOT123,W01,5,4,1,IP3_DBM,17.278
LOT123,W01,5,4,1,IDQ_MA,41.26
LOT123,W01,5,5,1,GAIN_DB,13.259
LOT123,W01,5,5,1,NF_DB,1.881
LOT123,W01,5,5,1,IP3_DBM,19.041
LOT123,W01,5,5,1,IDQ_MA,50.67
LOT123,W01,5,6,1,GAIN_DB,11.127
LOT123,W01,5,6,1,NF_DB,2.075
LOT123,W01,5,6,1,IP3_DBM,18.676
LOT123,W01,5,6,1,IDQ_MA,52.07
LOT123,W01,5,7,1,GAIN_DB,12.792
LOT123,W01,5,7,1,NF_DB,1.901
LOT123,W01,5,7,1,IP3_DBM,18.408
LOT123,W01,5,7,1,IDQ_MA,49.91
LOT123,W01,6,-6,1,GAIN_DB,12.561
LOT123,W01,6,-6,1,NF_DB,1.951
LOT123,W01,6,-6,1,IP3_DBM,18.080
LOT123,W01,6,-6,1,IDQ_MA,51.00
LOT123,W01,6,-5,1,GAIN_DB,12.348
LOT123,W01,6,-5,1,NF_DB,1.653
LOT123,W01,6,-5,1,IP3_DBM,17.283
LOT123,W01,6,-5,1,IDQ_MA,46.04
LOT123,W01,6,-4,1,GAIN_DB,12.644
LOT123,W01,6,-4,1,NF_DB,1.907
LOT123,W01,6,-4,1,IP3_DBM,20.067
LOT123,W01,6,-4,1,IDQ_MA,44.44
LOT123,W01,6,-3,1,GAIN_DB,12.429
LOT123,W01,6,-3,1,NF_DB,1.946
LOT123,W01,6,-3,1,IP3_DBM,16.787
LOT123,W01,6,-3,1,IDQ_MA,50.41
LOT123,W01,6,-2,1,GAIN_DB,12.885
LOT123,W01,6,-2,1,NF_DB,2.022
LOT123,W01,6,-2,1,IP3_DBM,18.001
LOT123,W01,6,-2,1,IDQ_MA,37.13
LOT123,W01,6,-1,1,GAIN_DB,12.277
LOT123,W01,6,-1,1,NF_DB,2.200
LOT123,W01,6,-1,1,IP3_DBM,19.551
LOT123,W01,6,-1,1,IDQ_MA,40.44
LOT123,W01,6,0,1,GAIN_DB,12.627
LOT123,W01,6,0,1,NF_DB,1.586
LOT123,W01,6,0,1,IP3_DBM,17.848
LOT123,W01,6,0,1,IDQ_MA,47.85
LOT123,W01,6,1,1,GAIN_DB,12.516
LOT123,W01,6,1,1,NF_DB,1.761
LOT123,W01,6,1,1,IP3_DBM,17.103
LOT123,W01,6,1,1,IDQ_MA,46.40
LOT123,W01,6,2,1,GAIN_DB,12.147
LOT123,W01,6,2,1,NF_DB,1.728
LOT123,W01,6,2,1,IP3_DBM,18.235
LOT123,W01,6,2,1,IDQ_MA,44.70
LOT123,W01,6,3,1,GAIN_DB,13.244
LOT123,W01,6,3,1,NF_DB,2.228
LOT123,W01,6,3,1,IP3_DBM,17.017
LOT123,W01,6,3,1,IDQ_MA,42.00
LOT123,W01,6,4,1,GAIN_DB,12.394
LOT123,W01,6,4,1,NF_DB,2.029
LOT123,W01,6,4,1,IP3_DBM,15.473
LOT123,W01,6,4,1,IDQ_MA,51.94
LOT123,W01,6,5,1,GAIN_DB,12.500
LOT123,W01,6,5,1,NF_DB,1.817
LOT123,W01,6,5,1,IP3_DBM,18.596
LOT123,W01,6,5,1,IDQ_MA,49.80
LOT123,W01,6,6,2,GAIN_DB,12.899
LOT123,W01,6,6,2,NF_DB,2.448
LOT123,W01,6,6,2,IP3_DBM,18.955
LOT123,W01,6,6,2,IDQ_MA,51.64
LOT123,W01,7,-5,1,GAIN_DB,13.342
LOT123,W01,7,-5,1,NF_DB,2.250
LOT123,W01,7,-5,1,IP3_DBM,13.363
LOT123,W01,7,-5,1,IDQ_MA,33.54
LOT123,W01,7,-4,1,GAIN_DB,12.029
LOT123,W01,7,-4,1,NF_DB,2.329
LOT123,W01,7,-4,1,IP3_DBM,18.693
LOT123,W01,7,-4,1,IDQ_MA,45.02
LOT123,W01,7,-3,1,GAIN_DB,12.372
LOT123,W01,7,-3,1,NF_DB,2.350
LOT123,W01,7,-3,1,IP3_DBM,17.925
LOT123,W01,7,-3,1,IDQ_MA,42.22
LOT123,W01,7,-2,1,GAIN_DB,11.802
LOT123,W01,7,-2,1,NF_DB,1.902
LOT123,W01,7,-2,1,IP3_DBM,17.138
LOT123,W01,7,-2,1,IDQ_MA,44.61
LOT123,W01,7,-1,1,GAIN_DB,13.452
LOT123,W01,7,-1,1,NF_DB,2.216
LOT123,W01,7,-1,1,IP3_DBM,19.039
LOT123,W01,7,-1,1,IDQ_MA,40.41
LOT123,W01,7,0,1,GAIN_DB,11.772
LOT123,W01,7,0,1,NF_DB,2.228
LOT123,W01,7,0,1,IP3_DBM,18.637
LOT123,W01,7,0,1,IDQ_MA,49.53
LOT123,W01,7,1,1,GAIN_DB,12.496
LOT123,W01,7,1,1,NF_DB,2.145
LOT123,W01,7,1,1,IP3_DBM,19.864
LOT123,W01,7,1,1,IDQ_MA,38.74
LOT123,W01,7,2,1,GAIN_DB,13.489
LOT123,W01,7,2,1,NF_DB,2.057
LOT123,W01,7,2,1,IP3_DBM,14.960
LOT123,W01,7,2,1,IDQ_MA,50.10
LOT123,W01,7,3,1,GAIN_DB,12.401
LOT123,W01,7,3,1,NF_DB,1.841
LOT123,W01,7,3,1,IP3_DBM,17.268
LOT123,W01,7,3,1,IDQ_MA,37.35
LOT123,W01,7,4,1,GAIN_DB,12.088
LOT123,W01,7,4,1,NF_DB,2.177
LOT123,W01,7,4,1,IP3_DBM,20.396
LOT123,W01,7,4,1,IDQ_MA,41.69
LOT123,W01,7,5,1,GAIN_DB,11.940
LOT123,W01,7,5,1,NF_DB,2.672
LOT123,W01,7,5,1,IP3_DBM,17.393
LOT123,W01,7,5,1,IDQ_MA,35.66
LOT123,W01,8,-3,1,GAIN_DB,12.639
LOT123,W01,8,-3,1,NF_DB,2.411
LOT123,W01,8,-3,1,IP3_DBM,16.896
LOT123,W01,8,-3,1,IDQ_MA,40.66
LOT123,W01,8,-2,2,GAIN_DB,12.279
LOT123,W01,8,-2,2,NF_DB,2.462
LOT123,W01,8,-2,2,IP3_DBM,15.738
LOT123,W01,8,-2,2,IDQ_MA,41.32
LOT123,W01,8,-1,1,GAIN_DB,12.481
LOT123,W01,8,-1,1,NF_DB,2.263
LOT123,W01,8,-1,1,IP3_DBM,19.159
LOT123,W01,8,-1,1,IDQ_MA,47.27
LOT123,W01,8,0,1,GAIN_DB,11.971
LOT123,W01,8,0,1,NF_DB,2.510
LOT123,W01,8,0,1,IP3_DBM,19.814
LOT123,W01,8,0,1,IDQ_MA,49.98
LOT123,W01,8,1,1,GAIN_DB,12.998
LOT123,W01,8,1,1,NF_DB,2.164
LOT123,W01,8,1,1,IP3_DBM,15.904
LOT123,W01,8,1,1,IDQ_MA,40.59
LOT123,W01,8,2,2,GAIN_DB,11.990
LOT123,W01,8,2,2,NF_DB,1.611
LOT123,W01,8,2,2,IP3_DBM,17.490
LOT123,W01,8,2,2,IDQ_MA,50.54
LOT123,W01,8,3,1,GAIN_DB,11.955
LOT123,W01,8,3,1,NF_DB,2.425
LOT123,W01,8,3,1,IP3_DBM,19.765
LOT123,W01,8,3,1,IDQ_MA,48.47
LOT123,W02,-8,-3,1,GAIN_DB,12.938
LOT123,W02,-8,-3,1,NF_DB,2.068
LOT123,W02,-8,-3,1,IP3_DBM,21.569
LOT123,W02,-8,-3,1,IDQ_MA,48.22
LOT123,W02,-8,-2,2,GAIN_DB,10.224
LOT123,W02,-8,-2,2,NF_DB,1.605
LOT123,W02,-8,-2,2,IP3_DBM,16.035
LOT123,W02,-8,-2,2,IDQ_MA,43.15
LOT123,W02,-8,-1,1,GAIN_DB,11.982
LOT123,W02,-8,-1,1,NF_DB,2.078
LOT123,W02,-8,-1,1,IP3_DBM,19.112
LOT123,W02,-8,-1,1,IDQ_MA,37.40
LOT123,W02,-8,0,1,GAIN_DB,12.719
LOT123,W02,-8,0,1,NF_DB,2.440
LOT123,W02,-8,0,1,IP3_DBM,16.411
LOT123,W02,-8,0,1,IDQ_MA,49.75
LOT123,W02,-8,1,1,GAIN_DB,13.265
LOT123,W02,-8,1,1,NF_DB,2.486
LOT123,W02,-8,1,1,IP3_DBM,19.916
LOT123,W02,-8,1,1,IDQ_MA,39.18
LOT123,W02,-8,2,1,GAIN_DB,14.059
LOT123,W02,-8,2,1,NF_DB,1.856
LOT123,W02,-8,2,1,IP3_DBM,18.315
LOT123,W02,-8,2,1,IDQ_MA,45.95
LOT123,W02,-8,3,1,GAIN_DB,12.009
LOT123,W02,-8,3,1,NF_DB,2.247
LOT123,W02,-8,3,1,IP3_DBM,19.246
LOT123,W02,-8,3,1,IDQ_MA,43.39
LOT123,W02,-7,-5,1,GAIN_DB,13.574
LOT123,W02,-7,-5,1,NF_DB,2.057
LOT123,W02,-7,-5,1,IP3_DBM,19.402
LOT123,W02,-7,-5,1,IDQ_MA,44.05
LOT123,W02,-7,-4,1,GAIN_DB,12.484
LOT123,W02,-7,-4,1,NF_DB,2.540
LOT123,W02,-7,-4,1,IP3_DBM,18.369
LOT123,W02,-7,-4,1,IDQ_MA,40.25
LOT123,W02,-7,-3,1,GAIN_DB,13.745
LOT123,W02,-7,-3,1,NF_DB,2.078
LOT123,W02,-7,-3,1,IP3_DBM,19.885
LOT123,W02,-7,-3,1,IDQ_MA,38.28
LOT123,W02,-7,-2,1,GAIN_DB,13.079
LOT123,W02,-7,-2,1,NF_DB,1.806
LOT123,W02,-7,-2,1,IP3_DBM,18.849
LOT123,W02,-7,-2,1,IDQ_MA,36.57
LOT123,W02,-7,-1,1,GAIN_DB,12.257
LOT123,W02,-7,-1,1,NF_DB,1.964
LOT123,W02,-7,-1,1,IP3_DBM,17.990
LOT123,W02,-7,-1,1,IDQ_MA,51.24
LOT123,W02,-7,0,1,GAIN_DB,12.505
LOT123,W02,-7,0,1,NF_DB,2.093
LOT123,W02,-7,0,1,IP3_DBM,20.155
LOT123,W02,-7,0,1,IDQ_MA,43.35
LOT123,W02,-7,1,1,GAIN_DB,12.286
LOT123,W02,-7,1,1,NF_DB,2.040
LOT123,W02,-7,1,1,IP3_DBM,19.114
LOT123,W02,-7,1,1,IDQ_MA,46.57
LOT123,W02,-7,2,1,GAIN_DB,13.124
LOT123,W02,-7,2,1,NF_DB,2.248
LOT123,W02,-7,2,1,IP3_DBM,18.716
LOT123,W02,-7,2,1,IDQ_MA,50.17
LOT123,W02,-7,3,1,GAIN_DB,12.272
LOT123,W02,-7,3,1,NF_DB,2.253
LOT123,W02,-7,3,1,IP3_DBM,18.798
LOT123,W02,-7,3,1,IDQ_MA,45.34
LOT123,W02,-7,4,1,GAIN_DB,12.643
LOT123,W02,-7,4,1,NF_DB,2.369
LOT123,W02,-7,4,1,IP3_DBM,15.834
LOT123,W02,-7,4,1,IDQ_MA,44.85
LOT123,W02,-7,5,1,GAIN_DB,12.753
LOT123,W02,-7,5,1,NF_DB,1.741
LOT123,W02,-7,5,1,IP3_DBM,17.992
LOT123,W02,-7,5,1,IDQ_MA,39.18
LOT123,W02,-6,-6,1,GAIN_DB,11.747
LOT123,W02,-6,-6,1,NF_DB,2.035
LOT123,W02,-6,-6,1,IP3_DBM,16.463
LOT123,W02,-6,-6,1,IDQ_MA,43.94
LOT123,W02,-6,-5,2,GAIN_DB,11.186
LOT123,W02,-6,-5,2,NF_DB,2.110
LOT123,W02,-6,-5,2,IP3_DBM,18.800
LOT123,W02,-6,-5,2,IDQ_MA,42.65
LOT123,W02,-6,-4,1,GAIN_DB,11.864
LOT123,W02,-6,-4,1,NF_DB,2.186
LOT123,W02,-6,-4,1,IP3_DBM,18.368
LOT123,W02,-6,-4,1,IDQ_MA,45.69
LOT123,W02,-6,-3,1,GAIN_DB,11.685
LOT123,W02,-6,-3,1,NF_DB,1.139
LOT123,W02,-6,-3,1,IP3_DBM,16.460
