LOT_ID,WAFER_ID,XSTEP,YSTEP,HARD_BIN,DEVICE_TYPE,OPERATOR,TEST_DATE
QUAL-2024-001,QV-01,18,9,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-01,19,9,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,20,9,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,22,9,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,23,9,2,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-22,10,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-18,10,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-16,10,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-9,10,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-6,10,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,3,10,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,6,10,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,7,10,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,8,10,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-01,9,10,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,15,10,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,18,10,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-20,11,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-1,11,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,0,11,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,1,11,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-01,2,11,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,5,11,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,10,11,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-01,14,11,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,18,11,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,20,11,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-20,12,2,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-18,12,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-12,12,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-9,12,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-7,12,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-5,12,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-4,12,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-3,12,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-2,12,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-1,12,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,1,12,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,2,12,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,3,12,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-01,12,12,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-01,14,12,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,18,12,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-01,19,12,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-18,13,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-11,13,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-10,13,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-7,13,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-3,13,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-2,13,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,0,13,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,4,13,2,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,8,13,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-01,12,13,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-16,14,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-7,14,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-3,14,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,0,14,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,3,14,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,6,14,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,7,14,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-01,14,14,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,15,14,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-11,15,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-9,15,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-4,15,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,2,15,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,4,15,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,7,15,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,8,15,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,10,15,2,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-9,16,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-8,16,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-4,16,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-01,0,16,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,2,16,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-01,3,16,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,4,16,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,8,16,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-01,10,16,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,11,16,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-01,13,16,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-5,17,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-3,17,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-2,17,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-01,0,17,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,8,17,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,-4,18,1,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,0,18,2,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-01,1,18,2,DUT_A,JSMITH,2024-11-15
QUAL-2024-001,QV-01,3,18,1,DUT_B,JSMITH,2024-11-15
QUAL-2024-001,QV-02,-4,-18,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-3,-18,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-2,-18,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,1,-18,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-9,-17,3,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-5,-17,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-4,-17,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-3,-17,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-2,-17,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-1,-17,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,2,-17,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,3,-17,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,9,-17,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-10,-16,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-6,-16,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-4,-16,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-2,-16,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,2,-16,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,3,-16,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,5,-16,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,6,-16,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,10,-16,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,11,-16,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-14,-15,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-8,-15,3,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-5,-15,2,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-4,-15,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-1,-15,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,2,-15,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,6,-15,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-15,-14,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-9,-14,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-4,-14,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-2,-14,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-1,-14,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-19,-13,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-16,-13,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-15,-13,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-12,-13,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-7,-13,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-5,-13,2,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-3,-13,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,0,-13,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,5,-13,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,7,-13,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,8,-13,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,11,-13,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-10,-12,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-8,-12,2,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-3,-12,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,4,-12,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,5,-12,2,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,6,-12,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,9,-12,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,14,-12,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,17,-12,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-17,-11,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-16,-11,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-8,-11,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-7,-11,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-6,-11,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-4,-11,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-3,-11,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-2,-11,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,1,-11,3,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,10,-11,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,12,-11,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,14,-11,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,15,-11,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,18,-11,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-22,-10,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-16,-10,3,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-15,-10,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-10,-10,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-9,-10,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-2,-10,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,4,-10,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,5,-10,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,7,-10,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,8,-10,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,11,-10,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,13,-10,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,17,-10,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,20,-10,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-22,-9,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-21,-9,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-19,-9,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-14,-9,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-3,-9,2,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,1,-9,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,5,-9,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,7,-9,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,11,-9,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,12,-9,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,15,-9,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,16,-9,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,22,-9,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-20,-8,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-18,-8,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-15,-8,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-14,-8,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-11,-8,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-8,-8,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-7,-8,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-6,-8,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-1,-8,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,0,-8,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,2,-8,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,4,-8,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,7,-8,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,8,-8,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,12,-8,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,13,-8,2,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,14,-8,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,19,-8,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,22,-8,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-25,-7,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-21,-7,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-10,-7,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-8,-7,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-7,-7,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-5,-7,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,12,-7,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,13,-7,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,15,-7,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,22,-7,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,23,-7,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-23,-6,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-20,-6,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-18,-6,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-12,-6,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-8,-6,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-5,-6,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-4,-6,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,0,-6,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,3,-6,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,8,-6,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,10,-6,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,11,-6,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,17,-6,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,18,-6,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,24,-6,2,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,25,-6,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-23,-5,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-21,-5,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-20,-5,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-14,-5,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-10,-5,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-8,-5,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-4,-5,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-1,-5,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,0,-5,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,1,-5,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,5,-5,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,9,-5,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,12,-5,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,19,-5,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,20,-5,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,23,-5,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,25,-5,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,26,-5,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-25,-4,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-23,-4,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-20,-4,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-7,-4,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-5,-4,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,0,-4,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,3,-4,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,4,-4,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,5,-4,2,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,14,-4,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,15,-4,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,17,-4,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,20,-4,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,21,-4,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,23,-4,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-22,-3,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-21,-3,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-20,-3,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-17,-3,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-11,-3,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-6,-3,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,6,-3,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,9,-3,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,11,-3,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,14,-3,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,16,-3,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,19,-3,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,20,-3,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,23,-3,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,25,-3,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,26,-3,2,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-25,-2,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-23,-2,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-15,-2,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-10,-2,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-8,-2,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-6,-2,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-5,-2,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,0,-2,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,2,-2,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,9,-2,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,17,-2,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,19,-2,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,24,-2,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,25,-2,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-25,-1,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-23,-1,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-22,-1,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-17,-1,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-16,-1,2,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-14,-1,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-6,-1,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-4,-1,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-2,-1,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,0,-1,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,3,-1,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,4,-1,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,9,-1,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,12,-1,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,17,-1,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,18,-1,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,19,-1,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,20,-1,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,24,-1,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,25,-1,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-25,0,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-17,0,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-12,0,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-9,0,2,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-7,0,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-6,0,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-3,0,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-2,0,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-1,0,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,2,0,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,10,0,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,17,0,2,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,21,0,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-26,1,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-5,1,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,-1,1,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,2,1,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,3,1,1,DUT_A,PBROWN,2024-11-15
QUAL-2024-001,QV-02,5,1,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,8,1,1,DUT_B,PBROWN,2024-11-15
QUAL-2024-001,QV-02,9,1,1,DUT_A,PBROWN,2024-11-15
